,Total_loads
,23
date,
2016-12-14,30117.0
2016-12-15,30232.0
2016-12-16,29913.0
2016-12-17,28390.0
2016-12-18,28918.0
2016-12-19,30621.0
2016-12-20,30890.0
2016-12-21,30668.0
2016-12-22,29986.0
2016-12-23,28420.0
2016-12-24,23761.0
2016-12-25,24985.0
2016-12-26,26449.0
2016-12-27,28092.0
2016-12-28,27896.0
2016-12-29,28283.0
2016-12-30,28390.0
2016-12-31,25452.0
2017-01-01,26357.0
2017-01-02,29812.0
2017-01-03,29058.0
2017-01-04,26459.0
2017-01-05,24761.0
2017-01-06,28217.0
2017-01-07,25939.0
2017-01-08,30749.0
2017-01-09,27444.0
2017-01-10,25179.0
2017-01-11,24229.0
2017-01-12,31555.0
2017-01-13,31023.0
2017-01-14,30070.0
2017-01-15,29873.0
2017-01-16,31226.0
2017-01-17,32398.0
2017-01-18,33068.0
2017-01-19,33495.0
2017-01-20,32611.0
2017-01-21,30681.0
2017-01-22,30048.0
2017-01-23,31761.0
2017-01-24,31729.0
2017-01-25,32115.0
2017-01-26,32174.0
2017-01-27,31610.0
2017-01-28,29759.0
2017-01-29,29020.0
2017-01-30,30238.0
2017-01-31,30005.0
2017-02-01,29723.0
2017-02-02,29691.0
2017-02-03,28894.0
2017-02-04,25972.0
2017-02-05,26891.0
2017-02-06,27847.0
2017-02-07,26862.0
2017-02-08,31471.0
2017-02-09,26013.0
2017-02-10,26926.0
2017-02-11,26180.0
2017-02-12,30477.0
2017-02-13,29483.0
2017-02-14,29536.0
2017-02-15,29107.0
2017-02-16,29498.0
2017-02-17,29278.0
2017-02-18,27774.0
2017-02-19,27240.0
2017-02-20,28811.0
2017-02-21,28985.0
2017-02-22,28922.0
2017-02-23,28989.0
2017-02-24,28689.0
2017-02-25,27107.0
2017-02-26,27194.0
2017-02-27,28142.0
2017-02-28,28445.0
2017-03-01,30433.0
2017-03-02,29639.0
2017-03-03,29386.0
2017-03-04,27524.0
2017-03-05,27290.0
2017-03-06,25886.0
2017-03-07,28976.0
2017-03-08,32510.0
2017-03-09,26372.0
2017-03-10,26964.0
2017-03-11,26207.0
2017-03-12,30121.0
2017-03-13,27892.0
2017-03-14,27921.0
2017-03-15,27769.0
2017-03-16,27895.0
2017-03-17,27042.0
2017-03-18,25579.0
2017-03-19,25272.0
2017-03-20,26588.0
2017-03-21,27630.0
2017-03-22,28218.0
2017-03-23,28896.0
2017-03-24,29133.0
2017-03-25,27742.0
2017-03-26,27223.0
2017-03-27,29057.0
2017-03-28,28722.0
2017-03-29,28133.0
2017-03-30,27782.0
2017-03-31,27494.0
2017-04-01,30539.0
2017-04-02,27630.0
2017-04-03,27802.0
2017-04-04,27494.0
2017-04-05,27159.0
2017-04-06,25351.0
2017-04-07,29713.0
2017-04-08,32549.0
2017-04-09,28801.0
2017-04-10,27530.0
2017-04-11,24288.0
2017-04-12,31892.0
2017-04-13,23734.0
2017-04-14,23137.0
2017-04-15,23481.0
2017-04-16,23451.0
2017-04-17,24565.0
2017-04-18,26712.0
2017-04-19,26703.0
2017-04-20,27050.0
