,Total_loads
2015-04-19,19943.0
2015-04-20,23661.0
2015-04-21,24543.0
2015-04-22,24385.0
2015-04-23,23971.0
2015-04-24,24143.0
2015-04-25,21955.0
2015-04-26,20114.0
2015-04-27,23720.0
2015-04-28,24494.0
2015-04-29,24551.0
2015-04-30,24711.0
2015-05-01,23240.0
2015-05-02,28540.0
2015-05-03,26552.0
2015-05-04,19282.0
2015-05-05,24767.0
2015-05-06,25023.0
2015-05-07,22256.0
2015-05-08,25639.0
2015-05-09,21880.0
2015-05-10,24026.0
2015-05-11,24412.0
2015-05-12,23350.0
2015-05-13,24751.0
2015-05-14,25254.0
2015-05-15,24684.0
2015-05-16,21815.0
2015-05-17,19988.0
2015-05-18,23781.0
2015-05-19,24819.0
2015-05-20,24518.0
2015-05-21,24254.0
2015-05-22,24632.0
2015-05-23,21841.0
2015-05-24,20060.0
2015-05-25,23360.0
2015-05-26,24483.0
2015-05-27,24616.0
2015-05-28,24709.0
2015-05-29,24750.0
2015-05-30,21792.0
2015-05-31,19883.0
2015-06-01,20926.0
2015-06-02,28714.0
2015-06-03,26620.0
2015-06-04,20299.0
2015-06-05,24548.0
2015-06-06,22501.0
2015-06-07,26002.0
2015-06-08,25451.0
2015-06-09,20074.0
2015-06-10,24578.0
2015-06-11,24612.0
2015-06-12,21470.0
2015-06-13,21801.0
2015-06-14,19775.0
2015-06-15,23424.0
2015-06-16,24233.0
2015-06-17,24215.0
2015-06-18,24391.0
2015-06-19,24991.0
2015-06-20,22465.0
2015-06-21,20532.0
2015-06-22,24559.0
2015-06-23,25394.0
2015-06-24,23878.0
2015-06-25,24955.0
2015-06-26,25455.0
2015-06-27,23144.0
2015-06-28,21625.0
2015-06-29,25285.0
2015-06-30,27193.0
2015-07-01,25041.0
2015-07-02,25206.0
2015-07-03,22717.0
2015-07-04,23413.0
2015-07-05,24352.0
2015-07-06,20529.0
2015-07-07,27461.0
2015-07-08,25805.0
2015-07-09,23413.0
2015-07-10,24535.0
2015-07-11,21392.0
2015-07-12,22710.0
2015-07-13,25939.0
2015-07-14,27352.0
2015-07-15,27517.0
2015-07-16,27607.0
2015-07-17,28047.0
2015-07-18,24905.0
2015-07-19,22455.0
2015-07-20,26657.0
2015-07-21,27932.0
2015-07-22,27900.0
2015-07-23,27665.0
2015-07-24,27961.0
2015-07-25,24489.0
2015-07-26,22224.0
2015-07-27,26363.0
2015-07-28,27403.0
2015-07-29,27911.0
2015-07-30,27723.0
2015-07-31,26657.0
2015-08-01,27045.0
2015-08-02,23314.0
2015-08-03,21044.0
2015-08-04,24696.0
2015-08-05,24616.0
2015-08-06,24302.0
2015-08-07,27594.0
2015-08-08,23859.0
2015-08-09,23853.0
2015-08-10,24479.0
2015-08-11,20213.0
2015-08-12,21637.0
2015-08-13,25034.0
2015-08-14,23920.0
2015-08-15,21549.0
2015-08-16,20051.0
2015-08-17,22947.0
2015-08-18,23592.0
2015-08-19,23436.0
2015-08-20,23955.0
2015-08-21,24522.0
2015-08-22,22922.0
2015-08-23,20952.0
2015-08-24,23923.0
2015-08-25,24570.0
2015-08-26,24375.0
2015-08-27,25211.0
2015-08-28,25334.0
2015-08-29,23321.0
2015-08-30,21677.0
2015-08-31,25216.0
2015-09-01,27279.0
2015-09-02,27571.0
2015-09-03,25202.0
2015-09-04,24602.0
2015-09-05,21939.0
2015-09-06,25457.0
2015-09-07,27643.0
2015-09-08,21206.0
2015-09-09,24430.0
2015-09-10,23763.0
2015-09-11,22936.0
2015-09-12,25125.0
2015-09-13,20193.0
2015-09-14,23824.0
2015-09-15,24349.0
2015-09-16,24993.0
2015-09-17,24719.0
2015-09-18,24202.0
2015-09-19,21635.0
2015-09-20,19922.0
2015-09-21,23680.0
2015-09-22,24663.0
2015-09-23,24812.0
2015-09-24,24485.0
2015-09-25,24525.0
2015-09-26,21859.0
2015-09-27,20143.0
2015-09-28,23659.0
2015-09-29,24713.0
2015-09-30,24549.0
2015-10-01,23895.0
2015-10-02,28756.0
2015-10-03,25864.0
2015-10-04,24647.0
2015-10-05,20091.0
2015-10-06,25555.0
2015-10-07,27314.0
2015-10-08,23562.0
2015-10-09,24806.0
2015-10-10,21215.0
2015-10-11,24291.0
2015-10-12,26071.0
2015-10-13,23232.0
2015-10-14,23949.0
2015-10-15,23870.0
2015-10-16,24257.0
2015-10-17,21613.0
2015-10-18,19891.0
2015-10-19,23557.0
2015-10-20,24302.0
2015-10-21,24278.0
2015-10-22,24225.0
2015-10-23,24172.0
2015-10-24,21337.0
2015-10-25,19732.0
2015-10-26,23695.0
2015-10-27,24417.0
2015-10-28,24324.0
2015-10-29,24571.0
2015-10-30,24577.0
2015-10-31,21591.0
2015-11-01,22075.0
2015-11-02,28551.0
2015-11-03,25748.0
2015-11-04,21963.0
2015-11-05,23850.0
2015-11-06,25266.0
2015-11-07,24249.0
2015-11-08,24715.0
2015-11-09,23709.0
2015-11-10,19894.0
2015-11-11,24449.0
2015-11-12,26334.0
2015-11-13,24666.0
2015-11-14,21548.0
2015-11-15,19753.0
2015-11-16,23823.0
2015-11-17,24969.0
2015-11-18,25081.0
2015-11-19,24801.0
2015-11-20,24959.0
2015-11-21,22362.0
2015-11-22,20360.0
2015-11-23,24827.0
2015-11-24,26434.0
2015-11-25,26357.0
2015-11-26,26469.0
2015-11-27,26222.0
2015-11-28,23103.0
2015-11-29,21346.0
2015-11-30,25543.0
2015-12-01,26165.0
2015-12-02,28056.0
2015-12-03,25434.0
2015-12-04,20453.0
2015-12-05,24639.0
2015-12-06,24576.0
2015-12-07,22209.0
2015-12-08,24953.0
2015-12-09,22099.0
2015-12-10,20017.0
2015-12-11,24626.0
2015-12-12,23239.0
2015-12-13,21370.0
2015-12-14,25797.0
2015-12-15,26696.0
2015-12-16,26404.0
2015-12-17,26295.0
2015-12-18,25747.0
2015-12-19,23034.0
2015-12-20,21029.0
2015-12-21,24626.0
2015-12-22,25299.0
2015-12-23,24672.0
2015-12-24,21979.0
2015-12-25,18253.0
2015-12-26,19631.0
2015-12-27,19616.0
2015-12-28,22241.0
2015-12-29,22389.0
2015-12-30,22119.0
2015-12-31,20800.0
2016-01-01,18234.0
2016-01-02,25689.0
2016-01-03,27243.0
2016-01-04,25748.0
2016-01-05,19296.0
2016-01-06,24350.0
2016-01-07,26062.0
2016-01-08,25487.0
2016-01-09,26459.0
2016-01-10,22198.0
2016-01-11,20230.0
2016-01-12,26763.0
2016-01-13,26792.0
2016-01-14,27035.0
2016-01-15,26975.0
2016-01-16,24176.0
2016-01-17,22384.0
2016-01-18,27094.0
2016-01-19,27449.0
2016-01-20,27378.0
2016-01-21,27280.0
2016-01-22,27295.0
2016-01-23,23410.0
2016-01-24,21416.0
2016-01-25,25716.0
2016-01-26,26596.0
2016-01-27,26674.0
2016-01-28,26329.0
2016-01-29,26402.0
2016-01-30,23253.0
2016-01-31,21940.0
2016-02-01,19751.0
2016-02-02,26441.0
2016-02-03,27320.0
2016-02-04,22885.0
2016-02-05,22171.0
2016-02-06,24098.0
2016-02-07,23013.0
2016-02-08,25635.0
2016-02-09,27012.0
2016-02-10,20339.0
2016-02-11,23704.0
2016-02-12,26943.0
2016-02-13,23793.0
2016-02-14,21933.0
2016-02-15,26596.0
2016-02-16,27629.0
2016-02-17,27761.0
2016-02-18,27698.0
2016-02-19,27910.0
2016-02-20,24101.0
2016-02-21,22626.0
2016-02-22,26393.0
2016-02-23,26908.0
2016-02-24,27125.0
2016-02-25,27040.0
2016-02-26,27234.0
2016-02-27,23999.0
2016-02-28,22054.0
2016-02-29,26266.0
2016-03-01,19712.0
2016-03-02,26465.0
2016-03-03,26956.0
2016-03-04,21276.0
2016-03-05,24380.0
2016-03-06,24766.0
2016-03-07,21246.0
2016-03-08,26021.0
2016-03-09,24346.0
2016-03-10,24148.0
2016-03-11,24660.0
2016-03-12,23465.0
2016-03-13,22028.0
2016-03-14,26765.0
2016-03-15,27362.0
2016-03-16,27269.0
2016-03-17,27327.0
2016-03-18,26925.0
2016-03-19,23255.0
2016-03-20,21507.0
2016-03-21,25148.0
2016-03-22,25539.0
2016-03-23,25584.0
2016-03-24,22744.0
2016-03-25,20963.0
2016-03-26,20794.0
2016-03-27,20318.0
2016-03-28,22113.0
2016-03-29,24833.0
2016-03-30,25185.0
2016-03-31,25421.0
2016-04-01,22793.0
2016-04-02,26593.0
2016-04-03,27232.0
2016-04-04,25388.0
2016-04-05,24784.0
2016-04-06,21757.0
2016-04-07,25075.0
2016-04-08,25766.0
2016-04-09,22712.0
2016-04-10,25203.0
2016-04-11,24953.0
2016-04-12,21508.0
2016-04-13,25959.0
2016-04-14,25982.0
2016-04-15,25688.0
2016-04-16,22682.0
2016-04-17,20882.0
2016-04-18,25147.0
2016-04-19,25840.0
2016-04-20,25875.0
2016-04-21,25733.0
2016-04-22,25607.0
2016-04-23,21805.0
2016-04-24,20211.0
2016-04-25,24302.0
2016-04-26,24983.0
2016-04-27,25064.0
2016-04-28,25110.0
2016-04-29,24941.0
2016-04-30,21656.0
2016-05-01,23465.0
2016-05-02,26712.0
2016-05-03,23527.0
2016-05-04,26018.0
2016-05-05,24685.0
2016-05-06,20000.0
2016-05-07,26212.0
2016-05-08,26036.0
2016-05-09,26647.0
2016-05-10,25413.0
2016-05-11,22222.0
2016-05-12,24665.0
2016-05-13,24392.0
2016-05-14,21475.0
2016-05-15,19473.0
2016-05-16,22162.0
2016-05-17,23739.0
2016-05-18,24322.0
2016-05-19,24388.0
2016-05-20,24321.0
2016-05-21,21380.0
2016-05-22,19838.0
2016-05-23,23378.0
2016-05-24,24076.0
2016-05-25,24414.0
2016-05-26,24543.0
2016-05-27,24704.0
2016-05-28,21748.0
2016-05-29,19720.0
2016-05-30,23200.0
2016-05-31,24044.0
2016-06-01,20581.0
2016-06-02,23696.0
2016-06-03,21929.0
2016-06-04,26201.0
2016-06-05,24799.0
2016-06-06,23658.0
2016-06-07,26408.0
2016-06-08,23125.0
2016-06-09,27545.0
2016-06-10,25326.0
2016-06-11,19936.0
2016-06-12,22972.0
2016-06-13,24383.0
2016-06-14,25753.0
2016-06-15,26061.0
2016-06-16,24978.0
2016-06-17,24773.0
2016-06-18,22002.0
2016-06-19,20102.0
2016-06-20,23789.0
2016-06-21,24942.0
2016-06-22,25405.0
2016-06-23,25237.0
2016-06-24,24165.0
2016-06-25,22607.0
2016-06-26,20920.0
2016-06-27,24627.0
2016-06-28,26049.0
2016-06-29,26177.0
2016-06-30,26176.0
2016-07-01,24212.0
2016-07-02,21575.0
2016-07-03,26718.0
2016-07-04,25919.0
2016-07-05,21788.0
2016-07-06,24690.0
2016-07-07,26625.0
2016-07-08,21458.0
2016-07-09,28269.0
2016-07-10,24967.0
2016-07-11,24155.0
2016-07-12,25014.0
2016-07-13,26910.0
2016-07-14,26252.0
2016-07-15,26072.0
2016-07-16,23182.0
2016-07-17,21194.0
2016-07-18,25245.0
2016-07-19,26625.0
2016-07-20,27328.0
2016-07-21,27235.0
2016-07-22,27118.0
2016-07-23,23881.0
2016-07-24,21572.0
2016-07-25,24551.0
2016-07-26,26878.0
2016-07-27,27240.0
2016-07-28,26938.0
2016-07-29,27150.0
2016-07-30,24280.0
2016-07-31,22339.0
2016-08-01,25706.0
2016-08-02,25675.0
2016-08-03,27717.0
2016-08-04,25939.0
2016-08-05,19660.0
2016-08-06,25364.0
2016-08-07,26520.0
2016-08-08,23769.0
2016-08-09,27499.0
2016-08-10,22134.0
2016-08-11,25562.0
2016-08-12,22176.0
2016-08-13,22383.0
2016-08-14,20887.0
2016-08-15,21356.0
2016-08-16,23786.0
2016-08-17,24335.0
2016-08-18,24670.0
2016-08-19,25072.0
2016-08-20,23530.0
2016-08-21,21752.0
2016-08-22,24554.0
2016-08-23,25586.0
2016-08-24,25743.0
2016-08-25,25422.0
2016-08-26,25556.0
2016-08-27,23324.0
2016-08-28,22455.0
2016-08-29,25603.0
2016-08-30,26577.0
2016-08-31,26551.0
2016-09-01,22912.0
2016-09-02,26649.0
2016-09-03,27567.0
2016-09-04,22851.0
2016-09-05,23846.0
2016-09-06,25370.0
2016-09-07,23691.0
2016-09-08,24725.0
2016-09-09,27169.0
2016-09-10,20364.0
2016-09-11,25919.0
2016-09-12,23802.0
2016-09-13,27002.0
2016-09-14,25613.0
2016-09-15,25167.0
2016-09-16,25291.0
2016-09-17,22529.0
2016-09-18,20521.0
2016-09-19,24102.0
2016-09-20,25450.0
2016-09-21,25326.0
2016-09-22,25413.0
2016-09-23,25509.0
2016-09-24,22234.0
2016-09-25,20576.0
2016-09-26,24356.0
2016-09-27,25329.0
2016-09-28,25918.0
2016-09-29,25326.0
2016-09-30,25277.0
2016-10-01,21245.0
2016-10-02,26669.0
2016-10-03,27488.0
2016-10-04,20586.0
2016-10-05,24392.0
2016-10-06,25698.0
2016-10-07,22052.0
2016-10-08,24581.0
2016-10-09,24100.0
2016-10-10,24092.0
2016-10-11,26024.0
2016-10-12,22547.0
2016-10-13,24008.0
2016-10-14,24153.0
2016-10-15,21388.0
2016-10-16,19811.0
2016-10-17,24105.0
2016-10-18,24947.0
2016-10-19,24873.0
2016-10-20,24726.0
2016-10-21,24723.0
2016-10-22,21903.0
2016-10-23,20391.0
2016-10-24,24139.0
2016-10-25,25014.0
2016-10-26,24813.0
2016-10-27,24514.0
2016-10-28,24771.0
2016-10-29,21693.0
2016-10-30,19891.0
2016-10-31,21850.0
2016-11-01,25220.0
2016-11-02,26775.0
2016-11-03,27457.0
2016-11-04,25107.0
2016-11-05,24611.0
2016-11-06,22307.0
2016-11-07,26149.0
2016-11-08,24253.0
2016-11-09,22319.0
2016-11-10,24588.0
2016-11-11,26328.0
2016-11-12,21380.0
2016-11-13,20811.0
2016-11-14,25045.0
2016-11-15,26268.0
2016-11-16,26161.0
2016-11-17,26184.0
2016-11-18,26141.0
2016-11-19,22790.0
2016-11-20,21202.0
2016-11-21,25567.0
2016-11-22,26360.0
2016-11-23,26278.0
2016-11-24,26084.0
2016-11-25,26600.0
2016-11-26,23274.0
2016-11-27,21348.0
2016-11-28,25563.0
2016-11-29,26546.0
2016-11-30,26558.0
2016-12-01,26458.0
2016-12-02,26709.0
2016-12-03,23967.0
2016-12-04,26159.0
2016-12-05,24634.0
2016-12-06,20366.0
2016-12-07,27052.0
2016-12-08,24368.0
2016-12-09,25828.0
2016-12-10,21232.0
2016-12-11,22691.0
2016-12-12,25678.0
2016-12-13,26741.0
2016-12-14,27066.0
2016-12-15,26803.0
2016-12-16,26779.0
2016-12-17,23343.0
2016-12-18,21728.0
2016-12-19,26029.0
2016-12-20,26918.0
2016-12-21,26760.0
2016-12-22,26454.0
2016-12-23,25181.0
2016-12-24,21166.0
2016-12-25,18545.0
2016-12-26,19817.0
2016-12-27,22713.0
2016-12-28,23242.0
2016-12-29,23508.0
2016-12-30,23392.0
2016-12-31,21398.0
2017-01-01,19351.0
2017-01-02,26983.0
2017-01-03,26602.0
2017-01-04,22659.0
2017-01-05,19522.0
2017-01-06,25294.0
2017-01-07,22707.0
2017-01-08,26777.0
2017-01-09,25583.0
2017-01-10,20878.0
2017-01-11,21451.0
2017-01-12,28185.0
2017-01-13,27034.0
2017-01-14,24341.0
2017-01-15,22617.0
2017-01-16,27035.0
2017-01-17,27948.0
2017-01-18,28663.0
2017-01-19,28889.0
2017-01-20,29318.0
2017-01-21,24875.0
2017-01-22,22997.0
2017-01-23,27475.0
2017-01-24,28208.0
2017-01-25,28437.0
2017-01-26,28740.0
2017-01-27,28248.0
2017-01-28,24600.0
2017-01-29,22587.0
2017-01-30,26813.0
2017-01-31,27360.0
2017-02-01,22781.0
2017-02-02,26908.0
2017-02-03,26804.0
2017-02-04,21194.0
2017-02-05,23218.0
2017-02-06,25782.0
2017-02-07,20742.0
2017-02-08,26536.0
2017-02-09,22744.0
2017-02-10,24718.0
2017-02-11,24457.0
2017-02-12,25230.0
2017-02-13,26114.0
2017-02-14,27050.0
2017-02-15,26675.0
2017-02-16,26832.0
2017-02-17,27065.0
2017-02-18,23551.0
2017-02-19,21650.0
2017-02-20,25705.0
2017-02-21,26905.0
2017-02-22,26797.0
2017-02-23,26531.0
2017-02-24,26696.0
2017-02-25,23351.0
2017-02-26,21534.0
2017-02-27,25387.0
2017-02-28,25980.0
2017-03-01,25512.0
2017-03-02,27015.0
2017-03-03,26498.0
2017-03-04,24929.0
2017-03-05,24762.0
2017-03-06,22654.0
2017-03-07,24608.0
2017-03-08,26732.0
2017-03-09,21073.0
2017-03-10,25143.0
2017-03-11,25256.0
2017-03-12,23228.0
2017-03-13,24541.0
2017-03-14,26116.0
2017-03-15,25974.0
2017-03-16,25669.0
2017-03-17,25766.0
2017-03-18,22087.0
2017-03-19,20255.0
2017-03-20,24001.0
2017-03-21,25444.0
2017-03-22,26128.0
2017-03-23,26586.0
2017-03-24,26919.0
2017-03-25,23389.0
2017-03-26,21608.0
2017-03-27,25383.0
2017-03-28,26290.0
2017-03-29,26147.0
2017-03-30,25722.0
2017-03-31,25835.0
2017-04-01,25870.0
2017-04-02,23451.0
2017-04-03,23485.0
2017-04-04,25633.0
2017-04-05,25194.0
2017-04-06,20467.0
2017-04-07,26139.0
2017-04-08,27323.0
2017-04-09,24945.0
2017-04-10,25415.0
2017-04-11,22273.0
2017-04-12,27758.0
2017-04-13,21346.0
2017-04-14,19627.0
2017-04-15,19779.0
2017-04-16,19016.0
2017-04-17,20750.0
2017-04-18,23668.0
2017-04-19,25027.0
2017-04-20,25336.0
2017-04-21,25315.0
2017-04-22,22421.0
2017-04-23,20368.0
2017-04-24,23466.0
2017-04-25,24937.0
2017-04-26,25354.0
2017-04-27,25554.0
2017-04-28,25518.0
2017-04-29,22233.0
2017-04-30,20255.0
2017-05-01,25446.0
2017-05-02,21719.0
2017-05-03,21670.0
2017-05-04,25334.0
2017-05-05,25478.0
2017-05-06,23402.0
2017-05-07,26827.0
2017-05-08,25099.0
2017-05-09,26494.0
2017-05-10,25999.0
2017-05-11,20031.0
2017-05-12,28833.0
2017-05-13,21986.0
2017-05-14,19850.0
2017-05-15,23145.0
2017-05-16,25084.0
2017-05-17,25066.0
2017-05-18,25122.0
2017-05-19,24840.0
2017-05-20,21768.0
2017-05-21,20009.0
2017-05-22,23948.0
2017-05-23,25036.0
2017-05-24,25425.0
2017-05-25,25470.0
2017-05-26,25593.0
2017-05-27,22599.0
2017-05-28,20504.0
2017-05-29,24114.0
2017-05-30,25034.0
2017-05-31,24865.0
2017-06-01,21391.0
2017-06-02,26275.0
2017-06-03,25307.0
2017-06-04,25406.0
2017-06-05,22430.0
2017-06-06,24940.0
2017-06-07,27021.0
2017-06-08,23079.0
2017-06-09,26660.0
2017-06-10,26282.0
2017-06-11,24173.0
2017-06-12,25785.0
2017-06-13,26920.0
2017-06-14,27451.0
2017-06-15,27437.0
2017-06-16,27683.0
2017-06-17,24932.0
2017-06-18,23018.0
2017-06-19,27123.0
2017-06-20,28309.0
2017-06-21,28133.0
2017-06-22,28240.0
2017-06-23,27872.0
2017-06-24,24427.0
2017-06-25,22986.0
2017-06-26,26470.0
2017-06-27,27233.0
2017-06-28,26855.0
2017-06-29,25802.0
2017-06-30,25535.0
2017-07-01,22518.0
2017-07-02,27005.0
2017-07-03,26082.0
2017-07-04,25347.0
2017-07-05,20077.0
2017-07-06,25381.0
2017-07-07,26533.0
2017-07-08,25608.0
2017-07-09,26685.0
2017-07-10,22742.0
2017-07-11,25654.0
2017-07-12,26146.0
2017-07-13,28243.0
2017-07-14,28648.0
2017-07-15,25350.0
2017-07-16,22691.0
2017-07-17,26856.0
2017-07-18,28311.0
2017-07-19,28521.0
2017-07-20,27589.0
2017-07-21,27434.0
2017-07-22,24095.0
2017-07-23,22013.0
2017-07-24,25608.0
2017-07-25,25613.0
2017-07-26,26823.0
2017-07-27,27125.0
2017-07-28,27685.0
2017-07-29,24854.0
2017-07-30,22971.0
2017-07-31,25726.0
2017-08-01,22088.0
2017-08-02,26933.0
2017-08-03,26190.0
2017-08-04,22435.0
2017-08-05,23925.0
2017-08-06,25724.0
2017-08-07,23216.0
2017-08-08,26350.0
2017-08-09,26438.0
2017-08-10,20614.0
2017-08-11,25886.0
2017-08-12,24153.0
2017-08-13,20940.0
2017-08-14,23007.0
2017-08-15,22403.0
2017-08-16,24224.0
2017-08-17,24908.0
2017-08-18,25517.0
2017-08-19,23734.0
2017-08-20,22024.0
2017-08-21,25137.0
2017-08-22,26183.0
2017-08-23,26251.0
2017-08-24,26404.0
2017-08-25,26303.0
2017-08-26,24108.0
2017-08-27,22608.0
2017-08-28,25461.0
2017-08-29,26062.0
2017-08-30,25635.0
2017-08-31,25696.0
2017-09-01,26309.0
2017-09-02,27292.0
2017-09-03,25815.0
2017-09-04,20486.0
2017-09-05,24852.0
2017-09-06,26232.0
2017-09-07,21460.0
2017-09-08,25369.0
2017-09-09,23567.0
2017-09-10,24179.0
2017-09-11,25926.0
2017-09-12,23513.0
2017-09-13,26172.0
2017-09-14,26404.0
2017-09-15,26057.0
2017-09-16,22474.0
2017-09-17,20637.0
2017-09-18,24540.0
2017-09-19,25505.0
2017-09-20,25781.0
2017-09-21,25627.0
2017-09-22,25973.0
2017-09-23,22839.0
2017-09-24,20971.0
2017-09-25,24617.0
2017-09-26,25829.0
2017-09-27,26017.0
2017-09-28,25831.0
2017-09-29,25919.0
2017-09-30,22743.0
2017-10-01,27771.0
2017-10-02,27873.0
2017-10-03,25745.0
2017-10-04,24055.0
2017-10-05,25466.0
2017-10-06,22914.0
2017-10-07,25690.0
2017-10-08,24357.0
2017-10-09,21088.0
2017-10-10,25421.0
2017-10-11,26570.0
2017-10-12,22347.0
2017-10-13,23069.0
2017-10-14,21951.0
2017-10-15,20341.0
2017-10-16,24496.0
2017-10-17,25354.0
2017-10-18,25423.0
2017-10-19,24652.0
2017-10-20,25065.0
2017-10-21,22041.0
2017-10-22,20119.0
2017-10-23,24127.0
2017-10-24,25053.0
2017-10-25,25452.0
2017-10-26,25174.0
2017-10-27,25187.0
2017-10-28,21736.0
2017-10-29,19847.0
2017-10-30,23902.0
2017-10-31,25223.0
2017-11-01,27641.0
2017-11-02,24052.0
2017-11-03,22072.0
2017-11-04,24594.0
2017-11-05,25191.0
2017-11-06,21194.0
2017-11-07,26789.0
2017-11-08,24485.0
2017-11-09,23803.0
2017-11-10,25494.0
2017-11-11,23238.0
2017-11-12,26185.0
2017-11-13,25364.0
2017-11-14,26893.0
2017-11-15,27322.0
2017-11-16,27513.0
2017-11-17,27152.0
2017-11-18,23673.0
2017-11-19,21768.0
2017-11-20,26155.0
2017-11-21,27117.0
2017-11-22,27861.0
2017-11-23,27297.0
2017-11-24,27133.0
2017-11-25,23490.0
2017-11-26,21605.0
2017-11-27,26258.0
2017-11-28,27517.0
2017-11-29,27715.0
2017-11-30,27761.0
2017-12-01,27338.0
2017-12-02,21955.0
2017-12-03,20246.0
2017-12-04,24282.0
2017-12-05,24866.0
2017-12-06,25569.0
2017-12-07,27405.0
2017-12-08,22452.0
2017-12-09,25851.0
2017-12-10,22147.0
2017-12-11,21213.0
2017-12-12,27737.0
2017-12-13,28162.0
2017-12-14,28028.0
2017-12-15,27559.0
2017-12-16,24093.0
2017-12-17,22564.0
2017-12-18,27169.0
2017-12-19,28138.0
2017-12-20,28268.0
2017-12-21,28085.0
2017-12-22,27243.0
2017-12-23,22976.0
2017-12-24,21058.0
2017-12-25,19534.0
2017-12-26,21836.0
2017-12-27,23709.0
2017-12-28,23918.0
2017-12-29,23666.0
2017-12-30,21427.0
2017-12-31,19802.0
2018-01-01,18869.0
2018-01-02,27911.0
2018-01-03,28433.0
2018-01-04,20708.0
2018-01-05,20223.0
2018-01-06,24358.0
2018-01-07,21368.0
2018-01-08,26500.0
2018-01-09,23825.0
2018-01-10,24622.0
2018-01-11,22469.0
2018-01-12,23782.0
2018-01-13,24930.0
2018-01-14,22849.0
2018-01-15,27441.0
2018-01-16,28376.0
2018-01-17,28262.0
2018-01-18,27986.0
2018-01-19,28142.0
2018-01-20,24171.0
2018-01-21,22110.0
2018-01-22,26439.0
2018-01-23,27297.0
2018-01-24,27356.0
2018-01-25,27387.0
2018-01-26,27795.0
2018-01-27,24624.0
2018-01-28,22544.0
2018-01-29,26724.0
2018-01-30,27743.0
2018-01-31,27748.0
2018-02-01,22852.0
2018-02-02,28342.0
2018-02-03,28170.0
2018-02-04,22299.0
2018-02-05,23388.0
2018-02-06,21512.0
2018-02-07,25101.0
2018-02-08,26977.0
2018-02-09,22384.0
2018-02-10,25652.0
2018-02-11,23478.0
2018-02-12,21761.0
2018-02-13,28800.0
2018-02-14,28845.0
2018-02-15,28405.0
2018-02-16,28021.0
2018-02-17,24102.0
2018-02-18,22431.0
2018-02-19,26867.0
2018-02-20,27915.0
2018-02-21,27919.0
2018-02-22,28205.0
2018-02-23,28573.0
2018-02-24,25104.0
2018-02-25,23000.0
2018-02-26,27439.0
2018-02-27,28560.0
2018-02-28,28453.0
2018-03-01,25085.0
2018-03-02,25066.0
2018-03-03,24172.0
2018-03-04,25317.0
2018-03-05,25475.0
2018-03-06,19441.0
2018-03-07,26475.0
2018-03-08,27752.0
2018-03-09,26108.0
