,time,temp,humidity,wind_speed,total load actual
27036,2018-04-22 19:00,295.3705635679612,42.445804910383465,3.776624756183235,23583.0
27037,2018-04-22 20:00,294.3755117370453,45.98015775147933,3.4908192762165933,25261.0
27038,2018-04-22 21:00,293.2483194915398,54.03845781781157,2.235046740986894,27790.0
27039,2018-04-23 00:00,289.79515456976924,66.82230561504089,1.3433799042523766,23230.0
27040,2018-04-23 06:00,286.73819330177105,84.10616551879515,0.9472175688967924,23894.0
27041,2018-04-23 07:00,286.81374050689897,84.95710981044758,1.2446945460335623,26902.0
27042,2018-04-23 09:00,287.5429065241371,72.99471411824892,0.7997781969325756,29917.0
27043,2018-04-23 12:00,292.09005688683135,54.509284609297644,2.1335102961382844,30966.0
27044,2018-04-23 13:00,293.5250650056976,48.466383869773466,2.599556393865151,30917.0
27045,2018-04-23 14:00,294.50086990339804,48.10637328982364,2.9749929349779296,30052.0
27046,2018-04-23 15:00,295.04557061914727,46.219217344291934,3.3711552703335137,29495.0
27047,2018-04-23 16:00,295.41383344984416,44.36090519449479,2.8920074912870493,29198.0
27048,2018-04-23 17:00,295.8865391002131,43.823779036779506,3.0096478050466686,28913.0
27049,2018-04-23 18:00,296.1838850639957,43.88314326665636,2.9123926309773225,28408.0
27050,2018-04-23 19:00,295.8208055756658,46.228995669207784,2.401188215070456,28414.0
27051,2018-04-23 20:00,295.6203536592663,45.23101936133124,2.792728625094244,29388.0
27052,2018-04-23 21:00,292.873772312585,64.84493743751447,1.7830808200475752,31027.0
27053,2018-04-23 22:00,288.8345327802612,72.64186633497094,1.4076442789347965,29028.0
27054,2018-04-23 23:00,291.77985473611284,62.48450468574403,1.5945305141502792,26432.0
27055,2018-04-24 00:00,288.8345327802612,72.64186633497094,1.4076442789347965,24821.0
27056,2018-04-24 01:00,287.05026079103567,76.64488748945146,1.103711237933686,23415.0
27057,2018-04-24 02:00,287.27301533798715,76.40555947768532,1.103711237933686,22421.0
27058,2018-04-24 03:00,288.3281492784108,76.54965168374667,1.1635432408752258,22294.0
27059,2018-04-24 04:00,287.17522423071387,81.327861126398,1.2330230488634335,22165.0
27060,2018-04-24 05:00,286.96125968161687,83.16224645910087,1.2557725352296991,22721.0
27061,2018-04-24 06:00,286.71076562528634,82.29154218564744,0.9401679970584604,24950.0
27062,2018-04-24 07:00,286.91661934744906,81.51977324132837,1.4032119071939164,27843.0
27063,2018-04-24 08:00,286.35305755880114,79.70569706545906,1.2330230488634335,30152.0
27064,2018-04-24 09:00,287.436035627024,74.9499588897002,0.44029442376919015,31016.0
27065,2018-04-24 10:00,289.3269202539741,67.93311041185359,0.908598100151862,31416.0
27066,2018-04-24 11:00,291.33661066649415,58.5969755133426,0.9514988396760572,31768.0
27067,2018-04-24 12:00,293.4605469872105,55.81247379081471,1.0969145195168135,32085.0
27068,2018-04-24 13:00,295.3154348698358,46.258343269331334,2.266058181191787,31885.0
27069,2018-04-24 14:00,296.1939433321238,43.365325632661055,2.6114617775676243,31151.0
27070,2018-04-24 15:00,297.0048379622343,44.64218784968401,3.7422037726468407,30459.0
27071,2018-04-24 16:00,297.3981733323464,45.31753829610923,3.981872438965532,30279.0
27072,2018-04-24 17:00,297.3082861876425,42.542037256043436,3.4930768548723976,30051.0
27073,2018-04-24 18:00,296.74259868403226,44.6917059581052,3.728123595859292,29502.0
27074,2018-04-24 19:00,296.30445249451486,45.45016308642133,3.1941696935861588,29478.0
27075,2018-04-24 20:00,296.0148618789627,46.58367338255962,3.0487540137454032,30375.0
27076,2018-04-24 21:00,293.5675765597615,59.721084228092,2.3945425976151986,32068.0
27077,2018-04-24 22:00,289.29754708682987,68.80914507294989,1.3387579789205801,29750.0
27078,2018-04-24 23:00,289.9041625130908,63.998800473976225,1.654362517091819,27046.0
27079,2018-04-25 00:00,290.9883420004521,61.651782558971156,1.0070495718383319,25396.0
27080,2018-04-25 01:00,289.63976517665316,75.53699292829052,1.1153827351038146,23966.0
27081,2018-04-25 02:00,289.41779995270383,75.53699292829052,1.1153827351038146,22970.0
27082,2018-04-25 03:00,287.8702729277694,80.24086334973248,1.4887955840931333,22730.0
27083,2018-04-25 04:00,287.3103701414353,83.57460473060735,1.2330230488634335,22653.0
27084,2018-04-25 05:00,286.24499437680737,87.80040762093063,1.0,23068.0
27085,2018-04-25 07:00,285.7436149933662,87.59897343586292,1.4791477790464649,27858.0
27086,2018-04-25 08:00,286.44883905112977,73.04411479337793,1.5486275870346728,30098.0
27087,2018-04-25 09:00,287.50347807375726,70.35878516902265,0.7947523172177039,31274.0
27088,2018-04-25 10:00,288.9841820964328,66.98032107426616,0.9722246339188624,31755.0
27089,2018-04-25 11:00,291.72805844776593,51.97837964886235,1.4857933965017214,32117.0
27090,2018-04-25 12:00,294.2355930940461,48.107530673610505,0.7013267252461055,32424.0
27091,2018-04-25 13:00,295.22407848706257,44.45109759484857,2.0169312634173444,32298.0
27092,2018-04-25 15:00,296.2593869676602,45.103752227168215,3.4618476125183317,30719.0
27093,2018-04-25 16:00,296.6263713429792,46.25969585642078,3.622388665802146,30330.0
27094,2018-04-25 17:00,296.466476272537,47.36761578363404,4.152061297296013,30166.0
27095,2018-04-25 18:00,296.45201074563624,47.36122642095725,3.3754365411127787,29606.0
27096,2018-04-25 19:00,296.46998336909365,49.93417976390893,3.842912822989115,29691.0
27097,2018-04-25 20:00,296.2348293412355,47.114581167850744,1.9224443904070665,30551.0
27098,2018-04-25 21:00,294.93741663245135,48.6843385035113,1.6316130307255534,31779.0
27099,2018-04-25 22:00,293.3410690315206,60.71333553326188,3.7317285730938368,29529.0
27100,2018-04-25 23:00,292.5891329641189,59.71284879330807,1.1933422990798237,27130.0
27101,2018-04-26 00:00,291.9409201310641,61.0215738274917,1.481171471169925,25473.0
27102,2018-04-26 01:00,290.84223477284525,65.79027728438885,1.2380489285783054,23963.0
27103,2018-04-26 03:00,287.6882994419815,74.62590964681347,1.3734128489893185,22718.0
