,Total_loads
2015-05-18,31753.0
2015-05-19,32067.0
2015-05-20,31371.0
2015-05-21,30896.0
2015-05-22,31288.0
2015-05-23,27991.0
2015-05-24,24393.0
2015-05-25,30671.0
2015-05-26,31355.0
2015-05-27,31738.0
2015-05-28,32089.0
2015-05-29,31883.0
2015-05-30,28336.0
2015-05-31,24716.0
2015-06-01,26754.0
2015-06-02,38891.0
2015-06-03,34113.0
2015-06-04,26783.0
2015-06-05,31272.0
2015-06-06,29507.0
2015-06-07,36590.0
2015-06-08,34377.0
2015-06-09,24118.0
2015-06-10,32110.0
2015-06-11,31337.0
2015-06-12,26840.0
2015-06-13,28469.0
2015-06-14,24559.0
2015-06-15,31550.0
2015-06-16,30892.0
2015-06-17,31388.0
2015-06-18,31678.0
2015-06-19,32478.0
2015-06-20,29357.0
2015-06-21,25621.0
2015-06-22,33403.0
2015-06-23,33461.0
2015-06-24,30221.0
2015-06-25,33171.0
2015-06-26,34282.0
2015-06-27,30828.0
2015-06-28,27005.0
2015-06-29,35226.0
2015-06-30,35883.0
2015-07-01,36950.0
2015-07-02,35516.0
2015-07-03,29298.0
2015-07-04,31334.0
2015-07-05,31204.0
2015-07-06,25530.0
2015-07-07,37255.0
2015-07-08,34823.0
2015-07-09,31345.0
2015-07-10,31319.0
2015-07-11,27427.0
2015-07-12,29216.0
2015-07-13,36319.0
2015-07-14,36890.0
2015-07-15,37210.0
2015-07-16,36686.0
2015-07-17,37286.0
2015-07-18,31952.0
2015-07-19,27003.0
2015-07-20,37583.0
2015-07-21,38162.0
2015-07-22,37464.0
2015-07-23,37150.0
2015-07-24,37353.0
2015-07-25,30667.0
2015-07-26,26700.0
2015-07-27,36132.0
2015-07-28,36345.0
2015-07-29,36937.0
2015-07-30,35672.0
2015-07-31,34549.0
2015-08-01,37186.0
2015-08-02,30669.0
2015-08-03,26115.0
2015-08-04,31855.0
2015-08-05,31583.0
2015-08-06,33523.0
2015-08-07,37438.0
2015-08-08,29657.0
2015-08-09,30502.0
2015-08-10,31085.0
2015-08-11,24492.0
2015-08-12,27324.0
2015-08-13,32290.0
2015-08-14,30430.0
2015-08-15,25419.0
2015-08-16,23648.0
2015-08-17,30507.0
2015-08-18,30333.0
2015-08-19,30504.0
2015-08-20,31635.0
2015-08-21,32633.0
2015-08-22,28590.0
2015-08-23,24547.0
2015-08-24,31317.0
2015-08-25,31764.0
2015-08-26,32368.0
2015-08-27,33511.0
2015-08-28,33617.0
2015-08-29,29259.0
2015-08-30,26099.0
2015-08-31,35186.0
2015-09-01,36947.0
2015-09-02,39104.0
2015-09-03,33201.0
2015-09-04,32266.0
2015-09-05,28394.0
2015-09-06,33396.0
2015-09-07,36076.0
2015-09-08,24659.0
2015-09-09,31491.0
2015-09-10,30209.0
2015-09-11,30231.0
2015-09-12,33573.0
2015-09-13,24441.0
2015-09-14,30924.0
2015-09-15,31364.0
2015-09-16,32088.0
2015-09-17,30809.0
2015-09-18,31003.0
2015-09-19,27627.0
2015-09-20,24259.0
2015-09-21,31142.0
2015-09-22,31651.0
2015-09-23,31344.0
2015-09-24,30822.0
2015-09-25,31120.0
2015-09-26,27665.0
2015-09-27,24288.0
2015-09-28,31047.0
2015-09-29,31185.0
2015-09-30,31057.0
2015-10-01,31613.0
2015-10-02,28696.93990521868
2015-10-03,32712.0
2015-10-04,32379.0
2015-10-05,24890.0
2015-10-06,33537.0
2015-10-07,36285.0
2015-10-08,31871.0
2015-10-09,31927.0
2015-10-10,26966.0
2015-10-11,31022.0
2015-10-12,33937.0
2015-10-13,30971.0
2015-10-14,31033.0
2015-10-15,30737.0
2015-10-16,31405.0
2015-10-17,27849.0
2015-10-18,24366.0
2015-10-19,31659.0
2015-10-20,31630.0
2015-10-21,31405.0
2015-10-22,30953.0
2015-10-23,31472.0
2015-10-24,27744.0
2015-10-25,24399.0
2015-10-26,31526.0
2015-10-27,31385.0
2015-10-28,31405.0
2015-10-29,31158.0
2015-10-30,31127.0
2015-10-31,27374.0
2015-11-01,28054.0
2015-11-02,38180.0
2015-11-03,32837.0
2015-11-04,28813.0
2015-11-05,31607.0
2015-11-06,32972.0
2015-11-07,31351.0
2015-11-08,32762.0
2015-11-09,30172.0
2015-11-10,24398.0
2015-11-11,31456.0
2015-11-12,34031.0
2015-11-13,31573.0
2015-11-14,27595.0
2015-11-15,24517.0
2015-11-16,31781.0
2015-11-17,32478.0
2015-11-18,32398.0
2015-11-19,31801.0
2015-11-20,32197.0
2015-11-21,28981.0
2015-11-22,26078.0
2015-11-23,34426.0
2015-11-24,35350.0
2015-11-25,35112.0
2015-11-26,34159.0
2015-11-27,33719.0
2015-11-28,30037.0
2015-11-29,26708.0
2015-11-30,34776.0
2015-12-01,36349.0
2015-12-02,37609.0
2015-12-03,32498.0
2015-12-04,24924.0
2015-12-05,32142.0
2015-12-06,32194.0
2015-12-07,26884.0
2015-12-08,32966.0
2015-12-09,28010.0
2015-12-10,25099.0
2015-12-11,31396.0
2015-12-12,30650.0
2015-12-13,27569.0
2015-12-14,34938.0
2015-12-15,34417.0
2015-12-16,33891.0
2015-12-17,33891.0
2015-12-18,33456.0
2015-12-19,30369.0
2015-12-20,26893.0
2015-12-21,33416.0
2015-12-22,33362.0
2015-12-23,33070.0
2015-12-24,29495.0
2015-12-25,23215.0
2015-12-26,26992.0
2015-12-27,25459.0
2015-12-28,31343.0
2015-12-29,30979.0
2015-12-30,30638.0
2015-12-31,28377.0
2016-01-01,21805.0
2016-01-02,33919.0
2016-01-03,35221.0
2016-01-04,33669.0
2016-01-05,23991.0
2016-01-06,31057.0
2016-01-07,34542.0
2016-01-08,34169.0
2016-01-09,35067.0
2016-01-10,27734.0
2016-01-11,24650.0
2016-01-12,34707.0
2016-01-13,35477.0
2016-01-14,35679.0
2016-01-15,35939.0
2016-01-16,32180.0
2016-01-17,29409.0
2016-01-18,37019.0
2016-01-19,36416.0
2016-01-20,36499.0
2016-01-21,36035.0
2016-01-22,35758.0
2016-01-23,31227.0
2016-01-24,27351.0
2016-01-25,34461.0
2016-01-26,34759.0
2016-01-27,34825.0
2016-01-28,34585.0
2016-01-29,34820.0
2016-01-30,30907.0
2016-01-31,27460.0
2016-02-01,27097.0
2016-02-02,34056.0
2016-02-03,35001.0
2016-02-04,29850.0
2016-02-05,28633.0
2016-02-06,31377.0
2016-02-07,30033.0
2016-02-08,34850.0
2016-02-09,35621.0
2016-02-10,24650.0
2016-02-11,31254.0
2016-02-12,34343.0
2016-02-13,30873.0
2016-02-14,27924.0
2016-02-15,35615.0
2016-02-16,35978.0
2016-02-17,36603.0
2016-02-18,36760.0
2016-02-19,36569.0
2016-02-20,31904.0
2016-02-21,28176.0
2016-02-22,34882.0
2016-02-23,34210.0
2016-02-24,34697.0
2016-02-25,34089.0
2016-02-26,35190.0
2016-02-27,32646.0
2016-02-28,28703.0
2016-02-29,34725.0
2016-03-01,26291.0
2016-03-02,34295.0
2016-03-03,34518.0
2016-03-04,26677.0
2016-03-05,31377.0
2016-03-06,31919.0
2016-03-07,26491.0
2016-03-08,35300.0
2016-03-09,30841.0
2016-03-10,31290.0
2016-03-11,31244.0
2016-03-12,31192.0
2016-03-13,27229.0
2016-03-14,35554.0
2016-03-15,35835.0
2016-03-16,34766.0
2016-03-17,34852.0
2016-03-18,35067.0
2016-03-19,30651.0
2016-03-20,26998.0
2016-03-21,34220.0
2016-03-22,34228.0
2016-03-23,33055.0
2016-03-24,27646.0
2016-03-25,25085.0
2016-03-26,26706.0
2016-03-27,24571.0
2016-03-28,29211.0
2016-03-29,32787.0
2016-03-30,32362.0
2016-03-31,33288.0
2016-04-01,31810.0
2016-04-02,34244.0
2016-04-03,34878.0
2016-04-04,34190.0
2016-04-05,31256.0
2016-04-06,28364.0
2016-04-07,34367.0
2016-04-08,35088.0
2016-04-09,27427.0
2016-04-10,31953.0
2016-04-11,32524.0
2016-04-12,28211.0
2016-04-13,33125.0
2016-04-14,32865.0
2016-04-15,32659.0
2016-04-16,29022.0
2016-04-17,25858.0
2016-04-18,32266.0
2016-04-19,32753.0
2016-04-20,33126.0
2016-04-21,32582.0
2016-04-22,32366.0
2016-04-23,28136.0
2016-04-24,25108.0
2016-04-25,31365.0
2016-04-26,31444.0
2016-04-27,31756.0
2016-04-28,32004.0
2016-04-29,31976.0
2016-04-30,28197.0
2016-05-01,31908.0
2016-05-02,34861.0
2016-05-03,30986.0
2016-05-04,34457.0
2016-05-05,31336.0
2016-05-06,25037.0
2016-05-07,35202.0
2016-05-08,34174.0
2016-05-09,37045.0
2016-05-10,32012.0
2016-05-11,28736.0
2016-05-12,33099.0
2016-05-13,31895.0
2016-05-14,27769.0
2016-05-15,24363.0
2016-05-16,28470.0
2016-05-17,30682.0
2016-05-18,31257.0
2016-05-19,31044.0
2016-05-20,31524.0
2016-05-21,27987.0
2016-05-22,24911.0
2016-05-23,30952.0
2016-05-24,30751.0
2016-05-25,31524.0
2016-05-26,30926.0
2016-05-27,31603.0
2016-05-28,28166.0
2016-05-29,24306.0
2016-05-30,30743.0
2016-05-31,30965.0
2016-06-01,25978.0
2016-06-02,31588.0
2016-06-03,27729.0
2016-06-04,33462.0
2016-06-05,31748.0
2016-06-06,31574.0
2016-06-07,35327.0
2016-06-08,28983.0
2016-06-09,37514.0
2016-06-10,31946.0
2016-06-11,24912.0
2016-06-12,29090.0
2016-06-13,33669.0
2016-06-14,33330.0
2016-06-15,33146.0
2016-06-16,30972.0
2016-06-17,31287.0
2016-06-18,28060.0
2016-06-19,24729.0
2016-06-20,31478.0
2016-06-21,32498.0
2016-06-22,33108.0
2016-06-23,32968.0
2016-06-24,30858.0
2016-06-25,29612.0
2016-06-26,25168.0
2016-06-27,33014.0
2016-06-28,34306.0
2016-06-29,33992.0
2016-06-30,34453.0
2016-07-01,34546.0
2016-07-02,27711.0
2016-07-03,36730.0
2016-07-04,32999.0
2016-07-05,28464.0
2016-07-06,32565.0
2016-07-07,34914.0
2016-07-08,25272.0
2016-07-09,37323.0
2016-07-10,31409.0
2016-07-11,31730.0
2016-07-12,32704.0
2016-07-13,34152.0
2016-07-14,33308.0
2016-07-15,33312.0
2016-07-16,29695.0
2016-07-17,25830.0
2016-07-18,34772.0
2016-07-19,35401.0
2016-07-20,35906.0
2016-07-21,35979.0
2016-07-22,35490.0
2016-07-23,29974.0
2016-07-24,26016.0
2016-07-25,32431.0
2016-07-26,35906.0
2016-07-27,35907.0
2016-07-28,35642.0
2016-07-29,35795.0
2016-07-30,31016.0
2016-07-31,26665.0
2016-08-01,33666.0
2016-08-02,34598.0
2016-08-03,35912.0
2016-08-04,33779.0
2016-08-05,25450.0
2016-08-06,33315.0
2016-08-07,35521.0
2016-08-08,32831.0
2016-08-09,34850.0
2016-08-10,27738.0
2016-08-11,33142.0
2016-08-12,28090.0
2016-08-13,28061.0
2016-08-14,24912.0
2016-08-15,25600.0
2016-08-16,31837.0
2016-08-17,31739.0
2016-08-18,32390.0
2016-08-19,32800.0
2016-08-20,29579.0
2016-08-21,25168.0
2016-08-22,33435.0
2016-08-23,34060.0
2016-08-24,33946.0
2016-08-25,33713.0
2016-08-26,33763.0
2016-08-27,29347.0
2016-08-28,26394.0
2016-08-29,35391.0
2016-08-30,35180.0
2016-08-31,35222.0
2016-09-01,30121.0
2016-09-02,34665.0
2016-09-03,36998.0
2016-09-04,29519.0
2016-09-05,32145.0
2016-09-06,33634.0
2016-09-07,31520.0
2016-09-08,33129.0
2016-09-09,34962.0
2016-09-10,24675.0
2016-09-11,33116.0
2016-09-12,31532.0
2016-09-13,34781.0
2016-09-14,31892.0
2016-09-15,31091.0
2016-09-16,31138.0
2016-09-17,27855.0
2016-09-18,24481.0
2016-09-19,30867.0
2016-09-20,31882.0
2016-09-21,31487.0
2016-09-22,31664.0
2016-09-23,32003.0
2016-09-24,27837.0
2016-09-25,24477.0
2016-09-26,31701.0
2016-09-27,32067.0
2016-09-28,32380.0
2016-09-29,31554.0
2016-09-30,31696.0
2016-10-01,27535.0
2016-10-02,34694.0
2016-10-03,36189.0
2016-10-04,26231.0
2016-10-05,32302.0
2016-10-06,33577.0
2016-10-07,27309.0
2016-10-08,31330.0
2016-10-09,30088.0
2016-10-10,30955.0
2016-10-11,33290.0
2016-10-12,29220.0
2016-10-13,31052.0
2016-10-14,30988.0
2016-10-15,27091.0
2016-10-16,24098.0
2016-10-17,31655.0
2016-10-18,31720.0
2016-10-19,31662.0
2016-10-20,31588.0
2016-10-21,31629.0
2016-10-22,28533.0
2016-10-23,25392.0
2016-10-24,32220.0
2016-10-25,32219.0
2016-10-26,31911.0
2016-10-27,31679.0
2016-10-28,31739.0
2016-10-29,27341.0
2016-10-30,23993.0
2016-10-31,27574.0
2016-11-01,33817.0
2016-11-02,34673.0
2016-11-03,35632.0
2016-11-04,33407.0
2016-11-05,31909.0
2016-11-06,29027.0
2016-11-07,36709.0
2016-11-08,30933.0
2016-11-09,26222.0
2016-11-10,31029.0
2016-11-11,33432.0
2016-11-12,27056.0
2016-11-13,25909.0
2016-11-14,32823.0
2016-11-15,33644.0
2016-11-16,33495.0
2016-11-17,33313.0
2016-11-18,33712.0
2016-11-19,29489.0
2016-11-20,27113.0
2016-11-21,34299.0
2016-11-22,34556.0
2016-11-23,34840.0
2016-11-24,34688.0
2016-11-25,35315.0
2016-11-26,31724.0
2016-11-27,27938.0
2016-11-28,34574.0
2016-11-29,34982.0
2016-11-30,34610.0
2016-12-01,34385.0
2016-12-02,34817.0
2016-12-03,31078.0
2016-12-04,33646.0
2016-12-05,32023.0
2016-12-06,25095.0
2016-12-07,36121.0
2016-12-08,31887.0
2016-12-09,34629.0
2016-12-10,25945.0
2016-12-11,29141.0
2016-12-12,34522.0
2016-12-13,35151.0
2016-12-14,35300.0
2016-12-15,35694.0
2016-12-16,36021.0
2016-12-17,31506.0
2016-12-18,28944.0
2016-12-19,36635.0
2016-12-20,36104.0
2016-12-21,35544.0
2016-12-22,34899.0
2016-12-23,33709.0
2016-12-24,28470.0
2016-12-25,23715.0
2016-12-26,26895.0
2016-12-27,32555.0
2016-12-28,32668.0
2016-12-29,32663.0
2016-12-30,32865.0
2016-12-31,29453.0
2017-01-01,23417.0
2017-01-02,35407.0
2017-01-03,33995.0
2017-01-04,28306.0
2017-01-05,24305.0
2017-01-06,32469.0
2017-01-07,28385.0
2017-01-08,35752.0
2017-01-09,32606.0
2017-01-10,25050.0
2017-01-11,25488.0
2017-01-12,36861.0
2017-01-13,35916.0
2017-01-14,32852.0
2017-01-15,29818.0
2017-01-16,37161.0
2017-01-17,37623.0
2017-01-18,39868.0
2017-01-19,40295.0
2017-01-20,40116.0
2017-01-21,34792.0
2017-01-22,30246.0
2017-01-23,38306.0
2017-01-24,37969.0
2017-01-25,38263.0
2017-01-26,38473.0
2017-01-27,38084.0
2017-01-28,32724.0
2017-01-29,29353.0
2017-01-30,36148.0
2017-01-31,35311.0
2017-02-01,33448.0
2017-02-02,35183.0
2017-02-03,33773.0
2017-02-04,25439.0
2017-02-05,30612.0
2017-02-06,32835.0
2017-02-07,25198.0
2017-02-08,35571.0
2017-02-09,28324.0
2017-02-10,32433.0
2017-02-11,31473.0
2017-02-12,34038.0
2017-02-13,35528.0
2017-02-14,34930.0
2017-02-15,34133.0
2017-02-16,34245.0
2017-02-17,34273.0
2017-02-18,30659.0
2017-02-19,27335.0
2017-02-20,34330.0
2017-02-21,34023.0
2017-02-22,34100.0
2017-02-23,34462.0
2017-02-24,34437.0
2017-02-25,30329.0
2017-02-26,27071.0
2017-02-27,33348.0
2017-02-28,33273.0
2017-03-01,36202.0
2017-03-02,35145.0
2017-03-03,34284.0
2017-03-04,32019.0
2017-03-05,31645.0
2017-03-06,29360.0
2017-03-07,32508.0
2017-03-08,36149.0
2017-03-09,25222.0
2017-03-10,31830.0
2017-03-11,31981.0
2017-03-12,30309.0
2017-03-13,33675.0
2017-03-14,33751.0
2017-03-15,32276.0
2017-03-16,32005.0
2017-03-17,32100.0
2017-03-18,27714.0
2017-03-19,24907.0
2017-03-20,30998.0
2017-03-21,32435.0
2017-03-22,33172.0
2017-03-23,33841.0
2017-03-24,34924.0
2017-03-25,31219.0
2017-03-26,26645.0
2017-03-27,34670.0
2017-03-28,33355.0
2017-03-29,32521.0
2017-03-30,31883.0
2017-03-31,32248.0
2017-04-01,35420.0
2017-04-02,30877.0
2017-04-03,31361.0
2017-04-04,32008.0
2017-04-05,31391.0
2017-04-06,25099.0
2017-04-07,34027.0
2017-04-08,36730.0
2017-04-09,33191.0
2017-04-10,32832.0
2017-04-11,28313.0
2017-04-12,38021.0
2017-04-13,25722.0
2017-04-14,23360.0
2017-04-15,25034.0
2017-04-16,23091.0
2017-04-17,26185.0
2017-04-18,30550.0
2017-04-19,31371.0
2017-04-20,31425.0
2017-04-21,31550.0
2017-04-22,28344.0
2017-04-23,24800.0
2017-04-24,29699.0
2017-04-25,31416.0
2017-04-26,31697.0
2017-04-27,32283.0
2017-04-28,32424.0
2017-04-29,28731.0
2017-04-30,25699.0
2017-05-01,34604.0
2017-05-02,27774.0
2017-05-03,27832.0
2017-05-04,31823.0
2017-05-05,31606.0
2017-05-06,30292.0
2017-05-07,34697.0
2017-05-08,31889.0
2017-05-09,34475.0
2017-05-10,32763.0
2017-05-11,24807.0
2017-05-12,38173.0
2017-05-13,28198.0
2017-05-14,24743.0
2017-05-15,30358.0
2017-05-16,31966.0
2017-05-17,31708.0
2017-05-18,31541.0
2017-05-19,31287.0
2017-05-20,27932.0
2017-05-21,25132.0
2017-05-22,31497.0
2017-05-23,32250.0
2017-05-24,32648.0
2017-05-25,33184.0
2017-05-26,33371.0
2017-05-27,29102.0
2017-05-28,25433.0
2017-05-29,32151.0
2017-05-30,32264.0
2017-05-31,32358.0
2017-06-01,27131.0
2017-06-02,35185.0
2017-06-03,33250.0
2017-06-04,31707.0
2017-06-05,28250.0
2017-06-06,32164.0
2017-06-07,34471.0
2017-06-08,26969.0
2017-06-09,34715.0
2017-06-10,32461.0
2017-06-11,31425.0
2017-06-12,32657.0
2017-06-13,35978.0
2017-06-14,36401.0
2017-06-15,36432.0
2017-06-16,36796.0
2017-06-17,33321.0
2017-06-18,28823.0
2017-06-19,37077.0
2017-06-20,37430.0
2017-06-21,37126.0
2017-06-22,37311.0
2017-06-23,36727.0
2017-06-24,31345.0
2017-06-25,27810.0
2017-06-26,35413.0
2017-06-27,35323.0
2017-06-28,34286.0
2017-06-29,31978.0
2017-06-30,31818.0
2017-07-01,30533.0
2017-07-02,34406.0
2017-07-03,33252.0
2017-07-04,31715.0
2017-07-05,24961.0
2017-07-06,32399.0
2017-07-07,34299.0
2017-07-08,34877.0
2017-07-09,33886.0
2017-07-10,28364.0
2017-07-11,32262.0
2017-07-12,34652.0
2017-07-13,37263.0
2017-07-14,37309.0
2017-07-15,32148.0
2017-07-16,27807.0
2017-07-17,36516.0
2017-07-18,37101.0
2017-07-19,36942.0
2017-07-20,35823.0
2017-07-21,35348.0
2017-07-22,30788.0
2017-07-23,26433.0
2017-07-24,33980.0
2017-07-25,33275.0
2017-07-26,34456.0
2017-07-27,35731.0
2017-07-28,36282.0
2017-07-29,31525.0
2017-07-30,27414.0
2017-07-31,34283.0
2017-08-01,28756.0
2017-08-02,34957.0
2017-08-03,32448.0
2017-08-04,28535.0
2017-08-05,30881.0
2017-08-06,33104.0
2017-08-07,29883.0
2017-08-08,34021.0
2017-08-09,32726.0
2017-08-10,25246.0
2017-08-11,32748.0
2017-08-12,31146.0
2017-08-13,24874.0
2017-08-14,29852.0
2017-08-15,26970.0
2017-08-16,32313.0
2017-08-17,32625.0
2017-08-18,33463.0
2017-08-19,29093.0
2017-08-20,25825.0
2017-08-21,34028.0
2017-08-22,34840.0
2017-08-23,34733.0
2017-08-24,34396.0
2017-08-25,34239.0
2017-08-26,30123.0
2017-08-27,26530.0
2017-08-28,34761.0
2017-08-29,34376.0
2017-08-30,33533.0
2017-08-31,33372.0
2017-09-01,37150.0
2017-09-02,35663.0
2017-09-03,32146.0
2017-09-04,25436.0
2017-09-05,31470.0
2017-09-06,33275.0
2017-09-07,26071.0
2017-09-08,32514.0
2017-09-09,28955.0
2017-09-10,30874.0
2017-09-11,32586.0
2017-09-12,31209.0
2017-09-13,33194.0
2017-09-14,33294.0
2017-09-15,32128.0
2017-09-16,28035.0
2017-09-17,24796.0
2017-09-18,31491.0
2017-09-19,31974.0
2017-09-20,31904.0
2017-09-21,31930.0
2017-09-22,32565.0
2017-09-23,28725.0
2017-09-24,25207.0
2017-09-25,31797.0
2017-09-26,32070.0
2017-09-27,32502.0
2017-09-28,32271.0
2017-09-29,32476.0
2017-09-30,28651.0
2017-10-01,38117.0
2017-10-02,36532.0
2017-10-03,31921.0
2017-10-04,30878.0
2017-10-05,31649.0
2017-10-06,29865.0
2017-10-07,34634.0
2017-10-08,30624.0
2017-10-09,24871.0
2017-10-10,31938.0
2017-10-11,33711.0
2017-10-12,28718.0
2017-10-13,29081.0
2017-10-14,27626.0
2017-10-15,24636.0
2017-10-16,31843.0
2017-10-17,32052.0
2017-10-18,32441.0
2017-10-19,31570.0
2017-10-20,31654.0
2017-10-21,28061.0
2017-10-22,24534.0
2017-10-23,31300.0
2017-10-24,31644.0
2017-10-25,31832.0
2017-10-26,31181.0
2017-10-27,31166.0
2017-10-28,27197.0
2017-10-29,24182.0
2017-10-30,31012.0
2017-10-31,31580.0
2017-11-01,36500.0
2017-11-02,32688.0
2017-11-03,27958.0
2017-11-04,31016.0
2017-11-05,31675.0
2017-11-06,26750.0
2017-11-07,35274.0
2017-11-08,30650.0
2017-11-09,30509.0
2017-11-10,31645.0
2017-11-11,29703.0
2017-11-12,36728.0
2017-11-13,33212.0
2017-11-14,34172.0
2017-11-15,35220.0
2017-11-16,34863.0
2017-11-17,34547.0
2017-11-18,30208.0
2017-11-19,26834.0
2017-11-20,34772.0
2017-11-21,34812.0
2017-11-22,35250.0
2017-11-23,34380.0
2017-11-24,34293.0
2017-11-25,30654.0
2017-11-26,27319.0
2017-11-27,35681.0
2017-11-28,36358.0
2017-11-29,36727.0
2017-11-30,36353.0
2017-12-01,35824.0
2017-12-02,28838.0
2017-12-03,24948.0
2017-12-04,30347.0
2017-12-05,31408.0
2017-12-06,35053.0
2017-12-07,36545.0
2017-12-08,28116.0
2017-12-09,32886.0
2017-12-10,25889.0
2017-12-11,26031.0
2017-12-12,36929.0
2017-12-13,37210.0
2017-12-14,36635.0
2017-12-15,35866.0
2017-12-16,32035.0
2017-12-17,29291.0
2017-12-18,37480.0
2017-12-19,36965.0
2017-12-20,37339.0
2017-12-21,36495.0
2017-12-22,35728.0
2017-12-23,30869.0
2017-12-24,28528.0
2017-12-25,25401.0
2017-12-26,32029.0
2017-12-27,33713.0
2017-12-28,33375.0
2017-12-29,32423.0
2017-12-30,28447.0
2017-12-31,26488.0
2018-01-01,22448.0
2018-01-02,36772.0
2018-01-03,37462.0
2018-01-04,25876.0
2018-01-05,25223.0
2018-01-06,31549.0
2018-01-07,26848.0
2018-01-08,36404.0
2018-01-09,30124.0
2018-01-10,32181.0
2018-01-11,27682.0
2018-01-12,31070.0
2018-01-13,33998.0
2018-01-14,30443.0
2018-01-15,38455.0
2018-01-16,37398.0
2018-01-17,36698.0
2018-01-18,36500.0
2018-01-19,37076.0
2018-01-20,32020.0
2018-01-21,28276.0
2018-01-22,35093.0
2018-01-23,35373.0
2018-01-24,35229.0
2018-01-25,35781.0
2018-01-26,37248.0
2018-01-27,32825.0
2018-01-28,29497.0
2018-01-29,36343.0
2018-01-30,36405.0
2018-01-31,36141.0
2018-02-01,33404.0
2018-02-02,38010.0
2018-02-03,37366.0
2018-02-04,29685.0
2018-02-05,31176.0
2018-02-06,27877.0
2018-02-07,34132.0
2018-02-08,37066.0
2018-02-09,27050.0
2018-02-10,31825.0
2018-02-11,31122.0
2018-02-12,27955.0
2018-02-13,38385.0
2018-02-14,38034.0
2018-02-15,36383.0
2018-02-16,35963.0
2018-02-17,31786.0
2018-02-18,28615.0
2018-02-19,36030.0
2018-02-20,35485.0
2018-02-21,35582.0
2018-02-22,36272.0
2018-02-23,37405.0
2018-02-24,33079.0
2018-02-25,29366.0
2018-02-26,36805.0
2018-02-27,39029.0
2018-02-28,38030.0
2018-03-01,33868.0
2018-03-02,33615.0
2018-03-03,31914.0
2018-03-04,33885.0
2018-03-05,31987.0
2018-03-06,24442.0
2018-03-07,35453.0
2018-03-08,38021.0
2018-03-09,35030.0
