,Total_loads
2015-07-30,28473.0
2015-07-31,27096.0
2015-08-01,25790.0
2015-08-02,26371.0
2015-08-03,22651.0
2015-08-04,23514.0
2015-08-05,24012.0
2015-08-06,23519.0
2015-08-07,28993.0
2015-08-08,26814.0
2015-08-09,23339.0
2015-08-10,23009.0
2015-08-11,21143.0
2015-08-12,23292.0
2015-08-13,26111.0
2015-08-14,24845.0
2015-08-15,24130.0
2015-08-16,22288.0
2015-08-17,22610.0
2015-08-18,23865.0
2015-08-19,23692.0
2015-08-20,24435.0
2015-08-21,25182.0
2015-08-22,25342.0
2015-08-23,23372.0
2015-08-24,22927.0
2015-08-25,24494.0
2015-08-26,24346.0
2015-08-27,25323.0
2015-08-28,25500.0
2015-08-29,26080.0
2015-08-30,24540.0
2015-08-31,24357.0
2015-09-01,25961.0
2015-09-02,25323.0
2015-09-03,22466.0
2015-09-04,23787.0
2015-09-05,24055.0
2015-09-06,25372.0
2015-09-07,28701.0
2015-09-08,23931.0
2015-09-09,23632.0
2015-09-10,23151.0
2015-09-11,21041.0
2015-09-12,22816.0
2015-09-13,22231.0
2015-09-14,22146.0
2015-09-15,23486.0
2015-09-16,23955.0
2015-09-17,23870.0
2015-09-18,23299.0
2015-09-19,23400.0
2015-09-20,21607.0
2015-09-21,21672.0
2015-09-22,23681.0
2015-09-23,23920.0
2015-09-24,23816.0
2015-09-25,23660.0
2015-09-26,23911.0
2015-09-27,21960.0
2015-09-28,21505.0
2015-09-29,23475.0
2015-09-30,23475.0
2015-10-01,26542.0
2015-10-02,27368.0
2015-10-03,24181.0
2015-10-04,23651.0
2015-10-05,22054.0
2015-10-06,25407.0
2015-10-07,28591.0
2015-10-08,23620.0
2015-10-09,23993.0
2015-10-10,22975.0
2015-10-11,22509.0
2015-10-12,24735.0
2015-10-13,21100.0
2015-10-14,22791.0
2015-10-15,22872.0
2015-10-16,22923.0
2015-10-17,23071.0
2015-10-18,21414.0
2015-10-19,21323.0
2015-10-20,23082.0
2015-10-21,23011.0
2015-10-22,23090.0
2015-10-23,23072.0
2015-10-24,23184.0
2015-10-25,21298.0
2015-10-26,20785.0
2015-10-27,22719.0
2015-10-28,22887.0
2015-10-29,22927.0
2015-10-30,23251.0
2015-10-31,23005.0
2015-11-01,24732.0
2015-11-02,27088.0
2015-11-03,24163.0
2015-11-04,24002.0
2015-11-05,22203.0
2015-11-06,25281.0
2015-11-07,28011.0
2015-11-08,25428.0
2015-11-09,24041.0
2015-11-10,21508.0
2015-11-11,22893.0
2015-11-12,24978.0
2015-11-13,23385.0
2015-11-14,23208.0
2015-11-15,21329.0
2015-11-16,21329.0
2015-11-17,23329.0
2015-11-18,23550.0
2015-11-19,23399.0
2015-11-20,23776.0
2015-11-21,24223.0
2015-11-22,22245.0
2015-11-23,22102.0
2015-11-24,24607.0
2015-11-25,24823.0
2015-11-26,25021.0
2015-11-27,25232.0
2015-11-28,25130.0
2015-11-29,23197.0
2015-11-30,22975.0
2015-12-01,24164.0
2015-12-02,26778.0
2015-12-03,24083.0
2015-12-04,22286.0
2015-12-05,23968.0
2015-12-06,24344.0
2015-12-07,25679.0
2015-12-08,25641.0
2015-12-09,23997.0
2015-12-10,21200.0
2015-12-11,23043.0
2015-12-12,25273.0
2015-12-13,23575.0
2015-12-14,23395.0
2015-12-15,25374.0
2015-12-16,25020.0
2015-12-17,24970.0
2015-12-18,24684.0
2015-12-19,25026.0
2015-12-20,23126.0
2015-12-21,22854.0
2015-12-22,24078.0
2015-12-23,24119.0
2015-12-24,23278.0
2015-12-25,21426.0
2015-12-26,20390.0
2015-12-27,21818.0
2015-12-28,21688.0
2015-12-29,22324.0
2015-12-30,21924.0
2015-12-31,22056.0
2016-01-01,21632.0
2016-01-02,23121.0
2016-01-03,25292.0
2016-01-04,24882.0
2016-01-05,21990.0
2016-01-06,23717.0
2016-01-07,26609.0
2016-01-08,25125.0
2016-01-09,26487.0
2016-01-10,24135.0
2016-01-11,21261.0
2016-01-12,25058.0
2016-01-13,25382.0
2016-01-14,25936.0
2016-01-15,25688.0
2016-01-16,26495.0
2016-01-17,24791.0
2016-01-18,24656.0
2016-01-19,25831.0
2016-01-20,25955.0
2016-01-21,25797.0
2016-01-22,26102.0
2016-01-23,25682.0
2016-01-24,23640.0
2016-01-25,23121.0
2016-01-26,25028.0
2016-01-27,25294.0
2016-01-28,25087.0
2016-01-29,25299.0
2016-01-30,25660.0
2016-01-31,23820.0
2016-02-01,20515.0
2016-02-02,24903.0
2016-02-03,25540.0
2016-02-04,25029.0
2016-02-05,20732.0
2016-02-06,23820.0
2016-02-07,26316.0
2016-02-08,26036.0
2016-02-09,26905.0
2016-02-10,22225.0
2016-02-11,21129.0
2016-02-12,25421.0
2016-02-13,25904.0
2016-02-14,23696.0
2016-02-15,24590.0
2016-02-16,26025.0
2016-02-17,26178.0
2016-02-18,26273.0
2016-02-19,26415.0
2016-02-20,26389.0
2016-02-21,24480.0
2016-02-22,23847.0
2016-02-23,25255.0
2016-02-24,25553.0
2016-02-25,25387.0
2016-02-26,25551.0
2016-02-27,26297.0
2016-02-28,24582.0
2016-02-29,24256.0
2016-03-01,22063.0
2016-03-02,25052.0
2016-03-03,25461.0
2016-03-04,23574.0
2016-03-05,22764.0
2016-03-06,24179.0
2016-03-07,24384.0
2016-03-08,26511.0
2016-03-09,27033.0
2016-03-10,22068.0
2016-03-11,23074.0
2016-03-12,25536.0
2016-03-13,24111.0
2016-03-14,23820.0
2016-03-15,25723.0
2016-03-16,25730.0
2016-03-17,25932.0
2016-03-18,25690.0
2016-03-19,25353.0
2016-03-20,23765.0
2016-03-21,23664.0
2016-03-22,24779.0
2016-03-23,24650.0
2016-03-24,24365.0
2016-03-25,22610.0
2016-03-26,22029.0
2016-03-27,22285.0
2016-03-28,22203.0
2016-03-29,23292.0
2016-03-30,24370.0
2016-03-31,24257.0
2016-04-01,21905.0
2016-04-02,25169.0
2016-04-03,25718.0
2016-04-04,22986.0
2016-04-05,23665.0
2016-04-06,24117.0
2016-04-07,24497.0
2016-04-08,26781.0
2016-04-09,25559.0
2016-04-10,23916.0
2016-04-11,23395.0
2016-04-12,23612.0
2016-04-13,24664.0
2016-04-14,24490.0
2016-04-15,24614.0
2016-04-16,24569.0
2016-04-17,22886.0
2016-04-18,22751.0
2016-04-19,24483.0
2016-04-20,24399.0
2016-04-21,24524.0
2016-04-22,24481.0
2016-04-23,24026.0
2016-04-24,21933.0
2016-04-25,21486.0
2016-04-26,23466.0
2016-04-27,23677.0
2016-04-28,24021.0
2016-04-29,23819.0
2016-04-30,23912.0
2016-05-01,23258.0
2016-05-02,25329.0
2016-05-03,25744.0
2016-05-04,24828.0
2016-05-05,23546.0
2016-05-06,22482.0
2016-05-07,26448.0
2016-05-08,27100.0
2016-05-09,26127.0
2016-05-10,24253.0
2016-05-11,23755.0
2016-05-12,22859.0
2016-05-13,23772.0
2016-05-14,23620.0
2016-05-15,21811.0
2016-05-16,21270.0
2016-05-17,22638.0
2016-05-18,23363.0
2016-05-19,23572.0
2016-05-20,23682.0
2016-05-21,23744.0
2016-05-22,22015.0
2016-05-23,21917.0
2016-05-24,23214.0
2016-05-25,23784.0
2016-05-26,24137.0
2016-05-27,24296.0
2016-05-28,23968.0
2016-05-29,21917.0
2016-05-30,21758.0
2016-05-31,23414.0
2016-06-01,23170.0
2016-06-02,25607.0
2016-06-03,24017.0
2016-06-04,24921.0
2016-06-05,23754.0
2016-06-06,22460.0
2016-06-07,26781.0
2016-06-08,25855.0
2016-06-09,28185.0
2016-06-10,24226.0
2016-06-11,21587.0
2016-06-12,24155.0
2016-06-13,23342.0
2016-06-14,25954.0
2016-06-15,25846.0
2016-06-16,24955.0
2016-06-17,24566.0
2016-06-18,24409.0
2016-06-19,22648.0
2016-06-20,22708.0
2016-06-21,24718.0
2016-06-22,25499.0
2016-06-23,25691.0
2016-06-24,25638.0
2016-06-25,25245.0
2016-06-26,23606.0
2016-06-27,23674.0
2016-06-28,25985.0
2016-06-29,26531.0
2016-06-30,26550.0
2016-07-01,22556.0
2016-07-02,23951.0
2016-07-03,24054.0
2016-07-04,24531.0
2016-07-05,23702.0
2016-07-06,24257.0
2016-07-07,26844.0
2016-07-08,24186.0
2016-07-09,29036.0
2016-07-10,24091.0
2016-07-11,21649.0
2016-07-12,23320.0
2016-07-13,27676.0
2016-07-14,26515.0
2016-07-15,26468.0
2016-07-16,25841.0
2016-07-17,23941.0
2016-07-18,24577.0
2016-07-19,26835.0
2016-07-20,27643.0
2016-07-21,27696.0
2016-07-22,27632.0
2016-07-23,26689.0
2016-07-24,24406.0
2016-07-25,24900.0
2016-07-26,26934.0
2016-07-27,27830.0
2016-07-28,27635.0
2016-07-29,27869.0
2016-07-30,27518.0
2016-07-31,25378.0
2016-08-01,25231.0
2016-08-02,23574.0
2016-08-03,25778.0
2016-08-04,24731.0
2016-08-05,21688.0
2016-08-06,24985.0
2016-08-07,26669.0
2016-08-08,24097.0
2016-08-09,27849.0
2016-08-10,23663.0
2016-08-11,23755.0
2016-08-12,24057.0
2016-08-13,24879.0
2016-08-14,23533.0
2016-08-15,23078.0
2016-08-16,23858.0
2016-08-17,25036.0
2016-08-18,25628.0
2016-08-19,25933.0
2016-08-20,26276.0
2016-08-21,24494.0
2016-08-22,24115.0
2016-08-23,26125.0
2016-08-24,26120.0
2016-08-25,25912.0
2016-08-26,26299.0
2016-08-27,26034.0
2016-08-28,24946.0
2016-08-29,24774.0
2016-08-30,26587.0
2016-08-31,26530.0
2016-09-01,24724.0
2016-09-02,25248.0
2016-09-03,25766.0
2016-09-04,24875.0
2016-09-05,21905.0
2016-09-06,25583.0
2016-09-07,27007.0
2016-09-08,25521.0
2016-09-09,27032.0
2016-09-10,21989.0
2016-09-11,24815.0
2016-09-12,22720.0
2016-09-13,26574.0
2016-09-14,25019.0
2016-09-15,24330.0
2016-09-16,24389.0
2016-09-17,24189.0
2016-09-18,22401.0
2016-09-19,22275.0
2016-09-20,24040.0
2016-09-21,24281.0
2016-09-22,24199.0
2016-09-23,24570.0
2016-09-24,23951.0
2016-09-25,22325.0
2016-09-26,21997.0
2016-09-27,23951.0
2016-09-28,24402.0
2016-09-29,24238.0
2016-09-30,24178.0
2016-10-01,23637.0
2016-10-02,25061.0
2016-10-03,26000.0
2016-10-04,23145.0
2016-10-05,23295.0
2016-10-06,25637.0
2016-10-07,25481.0
2016-10-08,25206.0
2016-10-09,26552.0
2016-10-10,21830.0
2016-10-11,24309.0
2016-10-12,23852.0
2016-10-13,21830.0
2016-10-14,22796.0
2016-10-15,22872.0
2016-10-16,21294.0
2016-10-17,21722.0
2016-10-18,23525.0
2016-10-19,23431.0
2016-10-20,23450.0
2016-10-21,23423.0
2016-10-22,23583.0
2016-10-23,21831.0
2016-10-24,21689.0
2016-10-25,23362.0
2016-10-26,23529.0
2016-10-27,23447.0
2016-10-28,23659.0
2016-10-29,23368.0
2016-10-30,21324.0
2016-10-31,20617.0
2016-11-01,23084.0
2016-11-02,25274.0
2016-11-03,26117.0
2016-11-04,22742.0
2016-11-05,23391.0
2016-11-06,25212.0
2016-11-07,25956.0
2016-11-08,24760.0
2016-11-09,24626.0
2016-11-10,23311.0
2016-11-11,24896.0
2016-11-12,23115.0
2016-11-13,22784.0
2016-11-14,22291.0
2016-11-15,24458.0
2016-11-16,24475.0
2016-11-17,24705.0
2016-11-18,24797.0
2016-11-19,24767.0
2016-11-20,22825.0
2016-11-21,22921.0
2016-11-22,24593.0
2016-11-23,24728.0
2016-11-24,24768.0
2016-11-25,25207.0
2016-11-26,25506.0
2016-11-27,23551.0
2016-11-28,23045.0
2016-11-29,25014.0
2016-11-30,25133.0
2016-12-01,24979.0
2016-12-02,25610.0
2016-12-03,26043.0
2016-12-04,24916.0
2016-12-05,23621.0
2016-12-06,23156.0
2016-12-07,27786.0
2016-12-08,24849.0
2016-12-09,24650.0
2016-12-10,22868.0
2016-12-11,24507.0
2016-12-12,23127.0
2016-12-13,25210.0
2016-12-14,25918.0
2016-12-15,25649.0
2016-12-16,25760.0
2016-12-17,25651.0
2016-12-18,23974.0
2016-12-19,24143.0
2016-12-20,25800.0
2016-12-21,25678.0
2016-12-22,25604.0
2016-12-23,24975.0
2016-12-24,23687.0
2016-12-25,21851.0
2016-12-26,20729.0
2016-12-27,21924.0
2016-12-28,22992.0
2016-12-29,23130.0
2016-12-30,23288.0
2016-12-31,23679.0
2017-01-01,23393.0
2017-01-02,25598.0
2017-01-03,24657.0
2017-01-04,24570.0
2017-01-05,21563.0
2017-01-06,24698.0
2017-01-07,25231.0
2017-01-08,26969.0
2017-01-09,25178.0
2017-01-10,22473.0
2017-01-11,23449.0
2017-01-12,26702.0
2017-01-13,25711.0
2017-01-14,26558.0
2017-01-15,25301.0
2017-01-16,24922.0
2017-01-17,26430.0
2017-01-18,27299.0
2017-01-19,27650.0
2017-01-20,28269.0
2017-01-21,27757.0
2017-01-22,25768.0
2017-01-23,25071.0
2017-01-24,26829.0
2017-01-25,26858.0
2017-01-26,27313.0
2017-01-27,27250.0
2017-01-28,27207.0
2017-01-29,25042.0
2017-01-30,24350.0
2017-01-31,25847.0
2017-02-01,21649.0
2017-02-02,25493.0
2017-02-03,25217.0
2017-02-04,23083.0
2017-02-05,21355.0
2017-02-06,25372.0
2017-02-07,23088.0
2017-02-08,26986.0
2017-02-09,24997.0
2017-02-10,22402.0
2017-02-11,21626.0
2017-02-12,27291.0
2017-02-13,23767.0
2017-02-14,25379.0
2017-02-15,25220.0
2017-02-16,25094.0
2017-02-17,25694.0
2017-02-18,25678.0
2017-02-19,23594.0
2017-02-20,23065.0
2017-02-21,24899.0
2017-02-22,25218.0
2017-02-23,25077.0
2017-02-24,25179.0
2017-02-25,25573.0
2017-02-26,23381.0
2017-02-27,23186.0
2017-02-28,24636.0
2017-03-01,24766.0
2017-03-02,25618.0
2017-03-03,25225.0
2017-03-04,22318.0
2017-03-05,23547.0
2017-03-06,25481.0
2017-03-07,23707.0
2017-03-08,27451.0
2017-03-09,23412.0
2017-03-10,24541.0
2017-03-11,23587.0
2017-03-12,25529.0
2017-03-13,21972.0
2017-03-14,24446.0
2017-03-15,24214.0
2017-03-16,24324.0
2017-03-17,24447.0
2017-03-18,23945.0
2017-03-19,21989.0
2017-03-20,21897.0
2017-03-21,23470.0
2017-03-22,24666.0
2017-03-23,24968.0
2017-03-24,25344.0
2017-03-25,25431.0
2017-03-26,23658.0
2017-03-27,23136.0
2017-03-28,25083.0
2017-03-29,24955.0
2017-03-30,24634.0
2017-03-31,24727.0
2017-04-01,25348.0
2017-04-02,25618.0
2017-04-03,25420.0
2017-04-04,24223.0
2017-04-05,24200.0
2017-04-06,22891.0
2017-04-07,26347.0
2017-04-08,28165.0
2017-04-09,23436.0
2017-04-10,24455.0
2017-04-11,23652.0
2017-04-12,25312.0
2017-04-13,22966.0
2017-04-14,21318.0
2017-04-15,20773.0
2017-04-16,20621.0
2017-04-17,20305.0
2017-04-18,21778.0
2017-04-19,23743.0
2017-04-20,23990.0
2017-04-21,24134.0
2017-04-22,24103.0
2017-04-23,22368.0
2017-04-24,21949.0
2017-04-25,23523.0
2017-04-26,24189.0
2017-04-27,24343.0
2017-04-28,24367.0
2017-04-29,24247.0
2017-04-30,22485.0
2017-05-01,25528.0
2017-05-02,23739.0
2017-05-03,23843.0
2017-05-04,24156.0
2017-05-05,24476.0
2017-05-06,22470.0
2017-05-07,26892.0
2017-05-08,28697.0
2017-05-09,25898.0
2017-05-10,24956.0
2017-05-11,21386.0
2017-05-12,27078.0
2017-05-13,23956.0
2017-05-14,21924.0
2017-05-15,21924.0
2017-05-16,24078.0
2017-05-17,24433.0
2017-05-18,24358.0
2017-05-19,24078.0
2017-05-20,23953.0
2017-05-21,22144.0
2017-05-22,22383.0
2017-05-23,24077.0
2017-05-24,24727.0
2017-05-25,25034.0
2017-05-26,25467.0
2017-05-27,25153.0
2017-05-28,23166.0
2017-05-29,22565.0
2017-05-30,24425.0
2017-05-31,24313.0
2017-06-01,24192.0
2017-06-02,23776.0
2017-06-03,23193.0
2017-06-04,24103.0
2017-06-05,24381.0
2017-06-06,24523.0
2017-06-07,26997.0
2017-06-08,26559.0
2017-06-09,26307.0
2017-06-10,25164.0
2017-06-11,21466.0
2017-06-12,27544.0
2017-06-13,27152.0
2017-06-14,27692.0
2017-06-15,28106.0
2017-06-16,28308.0
2017-06-17,28749.0
2017-06-18,26860.0
2017-06-19,27035.0
2017-06-20,28622.0
2017-06-21,28842.0
2017-06-22,28846.0
2017-06-23,29123.0
2017-06-24,27746.0
2017-06-25,26576.0
2017-06-26,25995.0
2017-06-27,27561.0
2017-06-28,27127.0
2017-06-29,26301.0
2017-06-30,25452.0
2017-07-01,23897.0
2017-07-02,25310.0
2017-07-03,24568.0
2017-07-04,23977.0
2017-07-05,22003.0
2017-07-06,25032.0
2017-07-07,26670.0
2017-07-08,25803.0
2017-07-09,26414.0
2017-07-10,24618.0
2017-07-11,23774.0
2017-07-12,25806.0
2017-07-13,29087.0
2017-07-14,29934.0
2017-07-15,28696.0
2017-07-16,26246.0
2017-07-17,26588.0
2017-07-18,28868.0
2017-07-19,28965.0
2017-07-20,27970.0
2017-07-21,27743.0
2017-07-22,26998.0
2017-07-23,25004.0
2017-07-24,25113.0
2017-07-25,26197.0
2017-07-26,26707.0
2017-07-27,27370.0
2017-07-28,28384.0
2017-07-29,27958.0
2017-07-30,26272.0
2017-07-31,25866.0
2017-08-01,24617.0
2017-08-02,25270.0
2017-08-03,24484.0
2017-08-04,24076.0
2017-08-05,22035.0
2017-08-06,25421.0
2017-08-07,25865.0
2017-08-08,27096.0
2017-08-09,26383.0
2017-08-10,22223.0
2017-08-11,24324.0
2017-08-12,25988.0
2017-08-13,23409.0
2017-08-14,23385.0
2017-08-15,24652.0
2017-08-16,24598.0
2017-08-17,25992.0
2017-08-18,26507.0
2017-08-19,26580.0
2017-08-20,24868.0
2017-08-21,24961.0
2017-08-22,26810.0
2017-08-23,26934.0
2017-08-24,27106.0
2017-08-25,26782.0
2017-08-26,26868.0
2017-08-27,25060.0
2017-08-28,24472.0
2017-08-29,25711.0
2017-08-30,24966.0
2017-08-31,24976.0
2017-09-01,24203.0
2017-09-02,25726.0
2017-09-03,24287.0
2017-09-04,22212.0
2017-09-05,24015.0
2017-09-06,25964.0
2017-09-07,24083.0
2017-09-08,25940.0
2017-09-09,25470.0
2017-09-10,22249.0
2017-09-11,24773.0
2017-09-12,25162.0
2017-09-13,25460.0
2017-09-14,25812.0
2017-09-15,25243.0
2017-09-16,24114.0
2017-09-17,22225.0
2017-09-18,22398.0
2017-09-19,24210.0
2017-09-20,24707.0
2017-09-21,24694.0
2017-09-22,24631.0
2017-09-23,24687.0
2017-09-24,22788.0
2017-09-25,22809.0
2017-09-26,24561.0
2017-09-27,24835.0
2017-09-28,24664.0
2017-09-29,24710.0
2017-09-30,24691.0
2017-10-01,26343.0
2017-10-02,26077.0
2017-10-03,24273.0
2017-10-04,22172.0
2017-10-05,24385.0
2017-10-06,25703.0
2017-10-07,24602.0
2017-10-08,24692.0
2017-10-09,22830.0
2017-10-10,24037.0
2017-10-11,24869.0
2017-10-12,24727.0
2017-10-13,22265.0
2017-10-14,23218.0
2017-10-15,22053.0
2017-10-16,22179.0
2017-10-17,23963.0
2017-10-18,23980.0
2017-10-19,23387.0
2017-10-20,23662.0
2017-10-21,23780.0
2017-10-22,21647.0
2017-10-23,21705.0
2017-10-24,23711.0
2017-10-25,24090.0
2017-10-26,23901.0
2017-10-27,24093.0
2017-10-28,23584.0
2017-10-29,21331.0
2017-10-30,21119.0
2017-10-31,23447.0
2017-11-01,26220.0
2017-11-02,26366.0
2017-11-03,24093.0
2017-11-04,23613.0
2017-11-05,24393.0
2017-11-06,24313.0
2017-11-07,26726.0
2017-11-08,24693.0
2017-11-09,22773.0
2017-11-10,24297.0
2017-11-11,24919.0
2017-11-12,23953.0
2017-11-13,22666.0
2017-11-14,25039.0
2017-11-15,25234.0
2017-11-16,25601.0
2017-11-17,25399.0
2017-11-18,25470.0
2017-11-19,23408.0
2017-11-20,23266.0
2017-11-21,25297.0
2017-11-22,25948.0
2017-11-23,25660.0
2017-11-24,25661.0
2017-11-25,25487.0
2017-11-26,23429.0
2017-11-27,23403.0
2017-11-28,25852.0
2017-11-29,25769.0
2017-11-30,25856.0
2017-12-01,26180.0
2017-12-02,24497.0
2017-12-03,22094.0
2017-12-04,23765.0
2017-12-05,24144.0
2017-12-06,24489.0
2017-12-07,27896.0
2017-12-08,24672.0
2017-12-09,24811.0
2017-12-10,24017.0
2017-12-11,22990.0
2017-12-12,26029.0
2017-12-13,26625.0
2017-12-14,26656.0
2017-12-15,26489.0
2017-12-16,26275.0
2017-12-17,24847.0
2017-12-18,24809.0
2017-12-19,26839.0
2017-12-20,26699.0
2017-12-21,26747.0
2017-12-22,26197.0
2017-12-23,25305.0
2017-12-24,23559.0
2017-12-25,22630.0
2017-12-26,21301.0
2017-12-27,23257.0
2017-12-28,23836.0
2017-12-29,23300.0
2017-12-30,23288.0
2017-12-31,22207.0
2018-01-01,22009.0
2018-01-02,26180.0
2018-01-03,26848.0
2018-01-04,22892.0
2018-01-05,22300.0
2018-01-06,23802.0
2018-01-07,24090.0
2018-01-08,26978.0
2018-01-09,26500.0
2018-01-10,22667.0
2018-01-11,24649.0
2018-01-12,25652.0
2018-01-13,27207.0
2018-01-14,25579.0
2018-01-15,24897.0
2018-01-16,26989.0
2018-01-17,26633.0
2018-01-18,26561.0
2018-01-19,26600.0
2018-01-20,26467.0
2018-01-21,24156.0
2018-01-22,23756.0
2018-01-23,25849.0
2018-01-24,25915.0
2018-01-25,25937.0
2018-01-26,26300.0
2018-01-27,26780.0
2018-01-28,24950.0
2018-01-29,24375.0
2018-01-30,25912.0
2018-01-31,26165.0
2018-02-01,20818.0
2018-02-02,26773.0
2018-02-03,26702.0
2018-02-04,22139.0
2018-02-05,21328.0
2018-02-06,23866.0
2018-02-07,23870.0
2018-02-08,27869.0
2018-02-09,24723.0
2018-02-10,24456.0
2018-02-11,22707.0
2018-02-12,23813.0
2018-02-13,27117.0
2018-02-14,27393.0
2018-02-15,27002.0
2018-02-16,26718.0
2018-02-17,26333.0
2018-02-18,24584.0
2018-02-19,24306.0
2018-02-20,26252.0
2018-02-21,25994.0
2018-02-22,26612.0
2018-02-23,26921.0
2018-02-24,27063.0
2018-02-25,25198.0
2018-02-26,24389.0
2018-02-27,26817.0
2018-02-28,27002.0
2018-03-01,24559.0
2018-03-02,27488.0
2018-03-03,26625.0
2018-03-04,23267.0
2018-03-05,24222.0
2018-03-06,21731.0
2018-03-07,26265.0
2018-03-08,28761.0
2018-03-09,24941.0
