,time,Day of week,Hours,DATE,Week_num,temp,humidity,wind_speed,total load actual,Day_num
0,2015/1/1 0:00,5,1,2015/1/1,1,272.9657758,79.79876396,2.833795226,25385,1
1,2015/1/1 1:00,5,2,2015/1/1,1,272.9721292,79.79876396,2.833795226,24382,1
2,2015/1/1 2:00,5,3,2015/1/1,1,272.3361078,79.98529057,2.923426287,22734,1
3,2015/1/1 3:00,5,4,2015/1/1,1,272.3332153,79.98529057,2.923426287,21286,1
4,2015/1/1 4:00,5,5,2015/1/1,1,272.3500973,79.98529057,2.923426287,20264,1
5,2015/1/1 5:00,5,6,2015/1/1,1,271.923279,79.8434545,2.27911553,19905,1
6,2015/1/1 6:00,5,7,2015/1/1,1,271.9335701,79.8434545,2.27911553,20010,1
7,2015/1/1 7:00,5,8,2015/1/1,1,272.019788,79.7237905,2.27911553,20377,1
8,2015/1/1 8:00,5,9,2015/1/1,1,273.9233998,79.86584437,1.403211907,20094,1
9,2015/1/1 9:00,5,10,2015/1/1,1,273.9843087,79.80601237,1.403211907,20637,1
10,2015/1/1 10:00,5,11,2015/1/1,1,274.2931615,78.37004429,1.403211907,22250,1
11,2015/1/1 11:00,5,12,2015/1/1,1,282.5786171,74.06647854,1.578426645,23547,1
12,2015/1/1 12:00,5,13,2015/1/1,1,282.8048213,73.1091665,1.578426645,24133,1
13,2015/1/1 13:00,5,14,2015/1/1,1,282.7152621,73.76731853,1.578426645,24713,1
14,2015/1/1 14:00,5,15,2015/1/1,1,283.716354,52.08185158,1.894031183,24672,1
15,2015/1/1 15:00,5,16,2015/1/1,1,284.3125685,50.77012436,2.06219635,23528,1
16,2015/1/1 16:00,5,17,2015/1/1,1,280.8458018,65.95667582,2.122028353,23118,1
17,2015/1/1 17:00,5,18,2015/1/1,1,282.7963185,59.15131669,2.377800888,23606,1
18,2015/1/1 18:00,5,19,2015/1/1,1,280.6838805,68.4804712,2.377800888,26447,1
19,2015/1/1 19:00,5,20,2015/1/1,1,279.1702538,68.02878643,2.122028353,28020,1
20,2015/1/1 20:00,5,21,2015/1/1,1,276.9284829,79.69374106,2.350025522,29014,1
21,2015/1/1 21:00,5,22,2015/1/1,1,275.2855259,81.18631602,2.034420984,29571,1
22,2015/1/1 22:00,5,23,2015/1/1,1,275.3056893,81.06665201,2.034420984,29031,1
23,2015/1/1 23:00,5,0,2015/1/1,1,273.8718254,81.31908171,1.403211907,26798,1
24,2015/1/2 0:00,6,1,2015/1/2,1,273.8675979,81.31908171,1.46304391,27070,2
25,2015/1/2 1:00,6,2,2015/1/2,1,273.8094318,81.37891371,1.403211907,24935,2
26,2015/1/2 2:00,6,3,2015/1/2,1,273.1436704,81.55412845,1.490819276,23214,2
27,2015/1/2 3:00,6,4,2015/1/2,1,273.103482,81.55412845,1.490819276,22540,2
28,2015/1/2 4:00,6,5,2015/1/2,1,273.1054171,81.61396045,1.490819276,22096,2
29,2015/1/2 5:00,6,6,2015/1/2,1,272.6315407,80.51203902,1.175214738,22066,2
30,2015/1/2 6:00,6,7,2015/1/2,1,272.6194341,80.57187102,1.175214738,22275,2
31,2015/1/2 7:00,6,8,2015/1/2,1,272.7033578,80.45220701,1.175214738,23025,2
32,2015/1/2 8:00,6,9,2015/1/2,1,274.9064409,81.10342552,1.320630418,23699,2
33,2015/1/2 9:00,6,10,2015/1/2,1,274.9583564,81.04359352,1.320630418,25834,2
34,2015/1/2 10:00,6,11,2015/1/2,1,275.2720351,79.72728946,1.320630418,27927,2
35,2015/1/2 11:00,6,12,2015/1/2,1,278.3513501,76.94315502,1.490819276,29072,2
36,2015/1/2 12:00,6,13,2015/1/2,1,281.6501911,62.82105945,1.490819276,29071,2
37,2015/1/2 13:00,6,14,2015/1/2,1,283.4869685,75.25732938,1.490819276,29439,2
38,2015/1/2 14:00,6,15,2015/1/2,1,285.4361764,49.15721579,1.490819276,29241,2
39,2015/1/2 15:00,6,16,2015/1/2,1,285.92336,49.22595099,1.578426645,27973,2
40,2015/1/2 16:00,6,17,2015/1/2,1,282.4061243,67.49037387,1.490819276,27320,2
41,2015/1/2 17:00,6,18,2015/1/2,1,284.2280779,61.51060791,1.518594642,27157,2
42,2015/1/2 18:00,6,19,2015/1/2,1,282.0456467,73.27515721,1.490819276,29045,2
43,2015/1/2 19:00,6,20,2015/1/2,1,279.9314289,85.59159128,1.490819276,31967,2
44,2015/1/2 20:00,6,21,2015/1/2,1,278.2189554,84.35973415,1.490819276,33266,2
45,2015/1/2 21:00,6,22,2015/1/2,1,276.5746924,82.91480852,1.490819276,33668,2
46,2015/1/2 22:00,6,23,2015/1/2,1,276.5799576,82.97464052,1.490819276,32426,2
47,2015/1/2 23:00,6,0,2015/1/2,1,276.3057044,82.94888885,1.490819276,29705,2
48,2015/1/3 0:00,7,1,2015/1/3,1,275.603354,83.13668094,1.490819276,25564,3
49,2015/1/3 1:00,7,2,2015/1/3,1,274.9265518,81.14768046,1.806423814,23584,3
50,2015/1/3 2:00,7,3,2015/1/3,1,274.6750443,81.55817583,1.806423814,22194,3
51,2015/1/3 3:00,7,4,2015/1/3,1,274.1774763,80.20833986,1.718816445,21296,3
52,2015/1/3 4:00,7,5,2015/1/3,1,274.1735068,80.20833986,1.718816445,21145,3
53,2015/1/3 5:00,7,6,2015/1/3,1,274.1724608,80.14850786,1.864232125,21316,3
54,2015/1/3 6:00,7,7,2015/1/3,1,273.6224596,79.66936008,1.472691715,21674,3
55,2015/1/3 7:00,7,8,2015/1/3,1,273.6671653,79.54969607,1.472691715,22127,3
56,2015/1/3 8:00,7,9,2015/1/3,1,274.2088645,79.31869672,1.472691715,22756,3
57,2015/1/3 9:00,7,10,2015/1/3,1,275.7322867,81.81109728,1.864232125,24654,3
58,2015/1/3 10:00,7,11,2015/1/3,1,276.0192522,80.67428922,1.864232125,26454,3
59,2015/1/3 11:00,7,12,2015/1/3,1,284.171842,77.85808207,1.940167997,26959,3
60,2015/1/3 12:00,7,13,2015/1/3,1,284.3727186,77.08026603,1.940167997,26716,3
61,2015/1/3 13:00,7,14,2015/1/3,1,284.3017185,77.73841806,1.940167997,26802,3
62,2015/1/3 14:00,7,15,2015/1/3,1,284.5932201,76.481946,1.940167997,26416,3
63,2015/1/3 15:00,7,16,2015/1/3,1,286.9895603,71.22708365,1.636234956,25362,3
64,2015/1/3 16:00,7,17,2015/1/3,1,285.3177603,72.72195117,1.320630418,24770,3
65,2015/1/3 17:00,7,18,2015/1/3,1,285.1466322,61.72314493,1.233023049,24501,3
66,2015/1/3 18:00,7,19,2015/1/3,1,282.9893533,69.42975967,1.173191046,24992,3
67,2015/1/3 19:00,7,20,2015/1/3,1,280.9480673,87.99159536,1.173191046,27964,3
68,2015/1/3 20:00,7,21,2015/1/3,1,277.4763978,83.6423386,1.401188215,29694,3
69,2015/1/3 21:00,7,22,2015/1/3,1,276.7397139,68.29738024,1.401188215,29874,3
70,2015/1/3 22:00,7,23,2015/1/3,1,277.4998816,63.8190847,1.461020218,28979,3
71,2015/1/3 23:00,7,0,2015/1/3,1,276.3970291,61.04254273,1.009647805,26863,3
72,2015/1/4 0:00,1,1,2015/1/4,2,276.0588081,61.73358381,1.069479808,25254,4
73,2015/1/4 1:00,1,2,2015/1/4,2,276.3075532,61.73358381,0.694043267,23620,4
74,2015/1/4 2:00,1,3,2015/1/4,2,276.0070464,64.02558662,1.320630418,22606,4
75,2015/1/4 3:00,1,4,2015/1/4,2,276.052772,64.97240024,1.636234956,22191,4
76,2015/1/4 4:00,1,5,2015/1/4,2,275.8712333,66.17498639,1.320630418,21929,4
77,2015/1/4 5:00,1,6,2015/1/4,2,275.5728008,68.71812032,1.408237787,22195,4
78,2015/1/4 6:00,1,7,2015/1/4,2,275.3586581,70.23631101,1.408237787,24035,4
79,2015/1/4 7:00,1,8,2015/1/4,2,275.5025131,71.8143337,1.408237787,26807,4
80,2015/1/4 8:00,1,9,2015/1/4,2,276.0924157,72.23324552,1.490819276,28316,4
81,2015/1/4 9:00,1,10,2015/1/4,2,277.6780549,72.61292488,1.175214738,29871,4
82,2015/1/4 10:00,1,11,2015/1/4,2,278.5872585,70.28402911,1.175214738,30585,4
83,2015/1/4 11:00,1,12,2015/1/4,2,278.6808853,70.53980164,1.175214738,30772,4
84,2015/1/4 12:00,1,13,2015/1/4,2,286.4086253,67.99642114,1.403211907,30685,4
85,2015/1/4 13:00,1,14,2015/1/4,2,286.6144914,67.7406486,1.087607369,30429,4
86,2015/1/4 14:00,1,15,2015/1/4,2,287.2401774,61.72615519,1.315604538,28741,4
87,2015/1/4 15:00,1,16,2015/1/4,2,287.9986461,62.6393845,1,28249,4
88,2015/1/4 16:00,1,17,2015/1/4,2,287.8417694,64.72279338,0.684395462,28105,4
89,2015/1/4 17:00,1,18,2015/1/4,2,284.9055767,73.39376761,0.684395462,27908,4
90,2015/1/4 18:00,1,19,2015/1/4,2,281.8452905,83.15663047,1.085583677,27577,4
91,2015/1/4 19:00,1,20,2015/1/4,2,280.3015102,82.16992171,1,27418,4
92,2015/1/4 20:00,1,21,2015/1/4,2,278.7590461,81.655564,0.940167997,28604,4
93,2015/1/4 21:00,1,22,2015/1/4,2,278.2619943,80.65920403,0.940167997,30346,4
94,2015/1/4 22:00,1,23,2015/1/4,2,278.4196211,81.71539601,0.940167997,28190,4
95,2015/1/4 23:00,1,0,2015/1/4,2,276.7128388,78.58611925,1.571377073,26270,4
96,2015/1/5 0:00,2,1,2015/1/5,2,276.4618723,82.32305305,1.255772535,25069,5
97,2015/1/5 1:00,2,2,2015/1/5,2,276.3285115,73.18480478,0.940167997,23390,5
98,2015/1/5 2:00,2,3,2015/1/5,2,276.0783961,73.29718533,1.401188215,21988,5
99,2015/1/5 3:00,2,4,2015/1/5,2,275.3835038,75.98575443,1.085583677,21182,5
100,2015/1/5 4:00,2,5,2015/1/5,2,275.3497241,76.30135896,1.085583677,20778,5
101,2015/1/5 5:00,2,6,2015/1/5,2,275.6059817,77.08982528,0.940167997,20309,5
102,2015/1/5 6:00,2,7,2015/1/5,2,275.3258988,77.3176329,0.940167997,20252,5
103,2015/1/5 7:00,2,8,2015/1/5,2,275.4929049,78.52021905,0.940167997,19964,5
104,2015/1/5 8:00,2,9,2015/1/5,2,275.8434995,78.05919883,0.940167997,20796,5
105,2015/1/5 9:00,2,10,2015/1/5,2,277.2166718,78.50147849,0.940167997,22478,5
106,2015/1/5 10:00,2,11,2015/1/5,2,278.3281704,70.27354122,1.315604538,23834,5
107,2015/1/5 11:00,2,12,2015/1/5,2,280.440731,68.88184291,1.315604538,24429,5
108,2015/1/5 12:00,2,13,2015/1/5,2,284.9480446,70.73617438,1.087607369,28696.93991,5
109,2015/1/5 13:00,2,14,2015/1/5,2,285.512833,67.2517191,2.425961394,28696.93991,5
110,2015/1/5 14:00,2,15,2015/1/5,2,285.8524797,62.55550104,1.479147779,28696.93991,5
111,2015/1/5 15:00,2,16,2015/1/5,2,285.8428643,64.65933853,1,28696.93991,5
112,2015/1/5 16:00,2,17,2015/1/5,2,283.5531394,73.75368018,1.315604538,28696.93991,5
113,2015/1/5 17:00,2,18,2015/1/5,2,283.9717912,74.86952983,1.315604538,28696.93991,5
114,2015/1/5 18:00,2,19,2015/1/5,2,282.1103578,82.81879645,1.315604538,21888,5
115,2015/1/5 19:00,2,20,2015/1/5,2,279.5330974,77.34161875,1.946813615,22048,5
116,2015/1/5 20:00,2,21,2015/1/5,2,277.3810928,81.59787803,2.117002473,22858,5
117,2015/1/5 21:00,2,22,2015/1/5,2,277.4482056,82.60452364,0.794752317,25604,5
118,2015/1/5 22:00,2,23,2015/1/5,2,277.5466714,83.55133726,2.117002473,25381,5
119,2015/1/5 23:00,2,0,2015/1/5,2,276.7200766,81.76063232,2.20258615,23822,5
120,2015/1/6 0:00,3,1,2015/1/6,2,275.9627057,80.14311844,2.518190688,23711,6
121,2015/1/6 1:00,3,2,2015/1/6,2,275.9151011,79.51190936,0.940167997,22354,6
122,2015/1/6 2:00,3,3,2015/1/6,2,275.3579393,77.47808189,1.175214738,21546,6
123,2015/1/6 3:00,3,5,2015/1/6,2,275.4407533,75.26885012,1.115382735,21171,6
124,2015/1/6 5:00,3,6,2015/1/6,2,274.4915609,79.29558369,1.087607369,21618,6
125,2015/1/6 6:00,3,7,2015/1/6,2,274.6003571,79.61118823,1.087607369,23433,6
126,2015/1/6 7:00,3,8,2015/1/6,2,274.6314061,76.53141937,1.087607369,25885,6
127,2015/1/6 8:00,3,9,2015/1/6,2,277.2561099,84.60051039,0.696066959,28456,6
128,2015/1/6 9:00,3,10,2015/1/6,2,277.8653857,81.58057354,0.696066959,29708,6
129,2015/1/6 10:00,3,11,2015/1/6,2,279.1070047,77.29821853,1.327276035,30887,6
130,2015/1/6 11:00,3,12,2015/1/6,2,280.286476,74.2351821,0.696066959,31409,6
131,2015/1/6 12:00,3,13,2015/1/6,2,282.2412274,76.15377794,1.087607369,31947,6
132,2015/1/6 13:00,3,14,2015/1/6,2,282.8435761,75.55215353,1.087607369,32078,6
133,2015/1/6 14:00,3,15,2015/1/6,2,283.5436118,74.7710331,0.942191689,31193,6
134,2015/1/6 15:00,3,16,2015/1/6,2,283.5205836,75.48279997,0.882359686,30542,6
135,2015/1/6 16:00,3,17,2015/1/6,2,281.5391486,79.06415709,0.85458432,30591,6
136,2015/1/6 17:00,3,18,2015/1/6,2,279.8507726,82.39534711,0.624563459,30799,6
137,2015/1/6 18:00,3,19,2015/1/6,2,279.3334677,84.68302518,0.940167997,30481,6
138,2015/1/6 19:00,3,20,2015/1/6,2,277.9817823,82.40965529,0.940167997,30147,6
139,2015/1/6 20:00,3,21,2015/1/6,2,276.4776842,81.57274523,1.027775366,30120,6
140,2015/1/6 21:00,3,22,2015/1/6,2,276.4667401,82.5296106,1.087607369,30747,6
141,2015/1/6 22:00,3,23,2015/1/6,2,276.6386143,82.66497452,1.027775366,29978,6
142,2015/1/6 23:00,3,0,2015/1/6,2,276.2060009,80.81600959,1,27421,6
143,2015/1/7 0:00,4,1,2015/1/7,2,276.1539849,86.33240027,1,30518,7
144,2015/1/7 1:00,4,2,2015/1/7,2,276.1128247,80.56023705,1,28484,7
145,2015/1/7 2:00,4,3,2015/1/7,2,275.5955552,78.68835257,1.087607369,27026,7
146,2015/1/7 3:00,4,4,2015/1/7,2,275.9168764,80.32620726,1.403211907,26248,7
147,2015/1/7 4:00,4,5,2015/1/7,2,275.9417722,80.89758433,1.087607369,25838,7
148,2015/1/7 5:00,4,6,2015/1/7,2,275.2190201,77.99633299,1.233023049,26021,7
149,2015/1/7 6:00,4,7,2015/1/7,2,274.996524,73.7297412,1.233023049,26992,7
150,2015/1/7 7:00,4,8,2015/1/7,2,274.9460874,76.76612258,1.233023049,28625,7
151,2015/1/7 8:00,4,9,2015/1/7,2,275.3128138,80.223916,1.490819276,31015,7
152,2015/1/7 9:00,4,10,2015/1/7,2,275.9299753,84.7074611,1.951839494,33276,7
153,2015/1/7 10:00,4,11,2015/1/7,2,279.6791761,74.0858521,1.087607369,34221,7
154,2015/1/7 11:00,4,12,2015/1/7,2,279.7364557,80.70216288,1.490819276,34796,7
155,2015/1/7 12:00,4,13,2015/1/7,2,282.925796,73.4690921,1.087607369,35535,7
156,2015/1/7 13:00,4,14,2015/1/7,2,283.1270979,72.01716463,1.087607369,35752,7
157,2015/1/7 14:00,4,15,2015/1/7,2,283.1149829,70.63735867,1.175214738,35605,7
158,2015/1/7 15:00,4,16,2015/1/7,2,283.6174455,69.86333215,1.175214738,36020,7
159,2015/1/7 16:00,4,17,2015/1/7,2,280.7862928,80.43924923,1.175214738,36066,7
160,2015/1/7 17:00,4,18,2015/1/7,2,282.3999689,75.23216741,0.8596102,36195,7
161,2015/1/7 18:00,4,19,2015/1/7,2,280.6800225,82.08217413,1.175214738,35739,7
162,2015/1/7 19:00,4,20,2015/1/7,2,278.7768151,75.69560599,1.175214738,35188,7
163,2015/1/7 20:00,4,21,2015/1/7,2,276.9346733,78.97024568,1.175214738,34470,7
164,2015/1/7 21:00,4,22,2015/1/7,2,276.8139881,79.4910979,1.175214738,33716,7
165,2015/1/7 22:00,4,23,2015/1/7,2,276.3325576,79.50705067,1.175214738,32697,7
166,2015/1/7 23:00,4,0,2015/1/7,2,275.7703951,79.51669847,1.320630418,30477,7
167,2015/1/8 0:00,5,1,2015/1/8,2,276.0947606,79.4909468,1.320630418,26788,8
168,2015/1/8 1:00,5,2,2015/1/8,2,275.729805,79.9747165,1.490819276,25146,8
169,2015/1/8 2:00,5,3,2015/1/8,2,275.3520042,81.24644181,1.806423814,23889,8
170,2015/1/8 3:00,5,4,2015/1/8,2,275.1227827,81.24644181,1.806423814,23046,8
171,2015/1/8 4:00,5,5,2015/1/8,2,275.0345877,81.56204634,1.175214738,22587,8
172,2015/1/8 5:00,5,6,2015/1/8,2,274.8456049,81.39185749,1.806423814,22361,8
173,2015/1/8 6:00,5,7,2015/1/8,2,274.4926507,80.62690423,1.175214738,22551,8
174,2015/1/8 7:00,5,8,2015/1/8,2,274.4494111,80.56707222,1.175214738,22543,8
175,2015/1/8 8:00,5,9,2015/1/8,2,274.2827676,80.31129969,1.175214738,24042,8
176,2015/1/8 9:00,5,10,2015/1/8,2,276.0133672,81.30885256,1.636234956,25932,8
177,2015/1/8 10:00,5,11,2015/1/8,2,278.1320472,71.83344137,1.636234956,27664,8
178,2015/1/8 11:00,5,12,2015/1/8,2,278.5422352,67.8875501,1.636234956,28448,8
179,2015/1/8 12:00,5,13,2015/1/8,2,283.9784756,67.69327865,1.490819276,28881,8
180,2015/1/8 13:00,5,14,2015/1/8,2,284.332053,64.99433951,1.175214738,29329,8
181,2015/1/8 14:00,5,15,2015/1/8,2,285.9145896,58.57928177,1.350429476,29026,8
182,2015/1/8 15:00,5,16,2015/1/8,2,286.2809375,57.13541062,1.641260836,28237,8
183,2015/1/8 16:00,5,17,2015/1/8,2,284.5798408,62.7420804,1.495845156,27868,8
184,2015/1/8 17:00,5,18,2015/1/8,2,283.5837314,67.42016214,1.578426645,27654,8
185,2015/1/8 18:00,5,19,2015/1/8,2,281.6824697,73.66204993,1.262822107,27507,8
186,2015/1/8 19:00,5,20,2015/1/8,2,279.5860676,79.83075118,1.262822107,27544,8
187,2015/1/8 20:00,5,21,2015/1/8,2,277.2040389,73.76674935,1.674295968,27578,8
188,2015/1/8 21:00,5,22,2015/1/8,2,277.2716184,72.65297027,1.553653467,28222,8
189,2015/1/8 22:00,5,23,2015/1/8,2,276.9872964,73.85037603,1.674295968,28221,8
190,2015/1/8 23:00,5,0,2015/1/8,2,276.21315,71.96658616,1.175214738,26436,8
191,2015/1/9 0:00,6,1,2015/1/9,2,276.269478,69.85224522,1.175214738,27485,9
192,2015/1/9 1:00,6,2,2015/1/9,2,276.068155,69.60577984,1.490819276,25750,9
193,2015/1/9 2:00,6,3,2015/1/9,2,275.9279807,67.54384562,1.430987273,24760,9
194,2015/1/9 3:00,6,4,2015/1/9,2,276.2246599,65.44301372,1.115382735,24188,9
195,2015/1/9 4:00,6,5,2015/1/9,2,276.3390768,63.98661203,1.175214738,23840,9
196,2015/1/9 5:00,6,6,2015/1/9,2,275.4923251,75.55473746,1.175214738,24030,9
197,2015/1/9 6:00,6,7,2015/1/9,2,275.0343504,68.62889321,1.175214738,25965,9
198,2015/1/9 7:00,6,8,2015/1/9,2,275.0566249,68.15023719,1.175214738,28266,9
199,2015/1/9 8:00,6,9,2015/1/9,2,274.921702,68.73092141,1.175214738,29981,9
200,2015/1/9 9:00,6,10,2015/1/9,2,276.2727584,68.29782766,1.175214738,31932,9
201,2015/1/9 10:00,6,11,2015/1/9,2,278.936501,65.04782221,1.408237787,33325,9
202,2015/1/9 11:00,6,12,2015/1/9,2,281.3483303,63.6058798,1.408237787,34144,9
203,2015/1/9 12:00,6,13,2015/1/9,2,285.0728422,59.52021674,1.869258005,35040,9
204,2015/1/9 13:00,6,14,2015/1/9,2,285.4386343,58.03512789,2.014673685,35524,9
205,2015/1/9 14:00,6,15,2015/1/9,2,286.0644564,55.47306298,1.989900506,34579,9
206,2015/1/9 15:00,6,16,2015/1/9,2,286.6184497,54.89405303,2.014673685,33792,9
207,2015/1/9 16:00,6,17,2015/1/9,2,283.9858913,64.55052791,2.014673685,33768,9
208,2015/1/9 17:00,6,18,2015/1/9,2,285.1073724,63.01356306,1.578426645,33696,9
209,2015/1/9 18:00,6,19,2015/1/9,2,283.0423279,70.83174703,1.578426645,33154,9
210,2015/1/9 19:00,6,20,2015/1/9,2,281.6207262,71.73665985,0.871281697,32440,9
211,2015/1/9 20:00,6,21,2015/1/9,2,280.4368036,76.98893844,1.186886235,32384,9
212,2015/1/9 21:00,6,22,2015/1/9,2,278.8331965,80.82070657,1.186886235,33976,9
213,2015/1/9 22:00,6,23,2015/1/9,2,278.6619228,80.52139546,1.578426645,31420,9
214,2015/1/9 23:00,6,0,2015/1/9,2,276.6774388,85.65045101,1.186886235,28825,9
215,2015/1/10 0:00,7,1,2015/1/10,2,276.1252896,86.60026682,1.186886235,24899,10
216,2015/1/10 1:00,7,2,2015/1/10,2,276.6632506,71.81564605,1.502490773,23505,10
217,2015/1/10 2:00,7,3,2015/1/10,2,276.448679,68.28997647,1.806423814,22589,10
218,2015/1/10 3:00,7,4,2015/1/10,2,275.8381398,70.41137966,1.490819276,22177,10
219,2015/1/10 4:00,7,5,2015/1/10,2,276.4294476,66.16955177,2.508729035,22025,10
220,2015/1/10 5:00,7,6,2015/1/10,2,275.7740165,67.77836469,1.525878101,22426,10
221,2015/1/10 6:00,7,7,2015/1/10,2,276.3204306,63.48699044,1.96212514,24361,10
222,2015/1/10 7:00,7,8,2015/1/10,2,276.2317736,63.912314,2.242670854,27890,10
223,2015/1/10 8:00,7,9,2015/1/10,2,277.2488181,66.82009398,2.069479808,29335,10
224,2015/1/10 9:00,7,10,2015/1/10,2,277.6826461,72.25346757,1.532523718,29951,10
225,2015/1/10 10:00,7,11,2015/1/10,2,279.6905976,58.64099513,1.403211907,30452,10
226,2015/1/10 11:00,7,12,2015/1/10,2,282.1852269,70.75349224,1.984874627,30856,10
227,2015/1/10 12:00,7,13,2015/1/10,2,286.2539575,63.42860292,2.105517128,31449,10
228,2015/1/10 13:00,7,14,2015/1/10,2,286.917497,61.2600971,3.002784385,31218,10
229,2015/1/10 14:00,7,15,2015/1/10,2,287.2222723,60.99252647,3.729862785,30458,10
230,2015/1/10 15:00,7,16,2015/1/10,2,287.471644,62.20038847,2.566537346,29836,10
231,2015/1/10 16:00,7,17,2015/1/10,2,288.1581323,58.71302094,2.173191046,29781,10
232,2015/1/10 17:00,7,18,2015/1/10,2,285.2216637,68.87439152,1.634211264,29929,10
233,2015/1/10 18:00,7,19,2015/1/10,2,282.7223196,75.08712438,1.982850934,29638,10
234,2015/1/10 19:00,7,20,2015/1/10,2,282.5027728,75.27375776,2.188098617,29950,10
235,2015/1/10 20:00,7,21,2015/1/10,2,281.4495594,75.62965979,2.333514297,32244,10
236,2015/1/10 21:00,7,22,2015/1/10,2,280.3335777,72.32893745,1.897267258,31900,10
237,2015/1/10 22:00,7,23,2015/1/10,2,279.2553457,68.38516448,1.606435898,28690,10
238,2015/1/10 23:00,7,0,2015/1/10,2,278.4998563,67.04237808,2.017909759,26219,10
239,2015/1/11 0:00,1,1,2015/1/11,3,277.782119,65.87906873,2.599572478,22460,11
240,2015/1/11 1:00,1,2,2015/1/11,3,278.2147084,66.8764072,3.326650877,21033,11
241,2015/1/11 2:00,1,3,2015/1/11,3,278.5931686,68.30901421,4.369333815,19977,11
242,2015/1/11 3:00,1,4,2015/1/11,3,277.0306713,71.27994419,2.769761337,19389,11
243,2015/1/11 4:00,1,5,2015/1/11,3,278.6026872,67.13705791,1.43624704,19126,11
244,2015/1/11 5:00,1,6,2015/1/11,3,276.7969047,71.73796222,1.505726848,19199,11
245,2015/1/11 6:00,1,7,2015/1/11,3,278.1256371,69.38859351,2.062616388,19404,11
246,2015/1/11 7:00,1,8,2015/1/11,3,278.0081977,69.82484055,2.402994105,19500,11
247,2015/1/11 8:00,1,9,2015/1/11,3,278.2349921,73.58996388,2.421121666,20182,11
248,2015/1/11 9:00,1,10,2015/1/11,3,279.7850584,75.28345797,1.233023049,22121,11
249,2015/1/11 10:00,1,11,2015/1/11,3,280.0592209,74.61816856,1.864232125,23589,11
250,2015/1/11 11:00,1,12,2015/1/11,3,283.7713896,72.14458702,1.523854409,24238,11
251,2015/1/11 12:00,1,13,2015/1/11,3,283.8972742,73.20175749,2.421121666,24271,11
252,2015/1/11 13:00,1,14,2015/1/11,3,284.2815664,71.95480536,2.105517128,24713,11
253,2015/1/11 14:00,1,15,2015/1/11,3,287.9917245,61.33519607,1.466046098,24477,11
254,2015/1/11 15:00,1,16,2015/1/11,3,288.197713,59.14609659,1.553653467,23377,11
255,2015/1/11 16:00,1,17,2015/1/11,3,288.3040868,60.81983162,1.945193877,23037,11
256,2015/1/11 17:00,1,18,2015/1/11,3,286.8555715,65.8902325,2.280731866,23049,11
257,2015/1/11 18:00,1,19,2015/1/11,3,284.4868759,73.2541204,2.003002188,25259,11
258,2015/1/11 19:00,1,20,2015/1/11,3,283.5546843,73.67324662,2.173191046,26520,11
259,2015/1/11 20:00,1,21,2015/1/11,3,281.8829796,78.30509354,1.882359686,27123,11
260,2015/1/11 21:00,1,22,2015/1/11,3,280.3989786,70.12864981,2.437443337,27025,11
261,2015/1/11 22:00,1,23,2015/1/11,3,280.105273,72.77412862,2.437443337,25889,11
262,2015/1/11 23:00,1,0,2015/1/11,3,277.7411137,79.88604191,1.566755148,23940,11
263,2015/1/12 0:00,2,1,2015/1/12,3,277.4671413,81.24432939,1.566755148,27085,12
264,2015/1/12 1:00,2,2,2015/1/12,3,277.3849053,82.16636983,1.506923145,25272,12
265,2015/1/12 2:00,2,3,2015/1/12,3,276.3299165,79.25056177,1.175214738,24121,12
266,2015/1/12 3:00,2,4,2015/1/12,3,276.1637927,81.11941582,1.430987273,23626,12
267,2015/1/12 4:00,2,5,2015/1/12,3,276.1511856,82.18687194,1.175214738,23572,12
268,2015/1/12 5:00,2,6,2015/1/12,3,275.756656,82.24970613,1.716792753,24070,12
269,2015/1/12 6:00,2,7,2015/1/12,3,275.4856978,80.5892915,1.14541568,26787,12
270,2015/1/12 7:00,2,8,2015/1/12,3,275.4801722,73.01478259,1.085583677,31511,12
271,2015/1/12 8:00,2,9,2015/1/12,3,275.4135794,76.87635658,1.922040436,34046,12
272,2015/1/12 9:00,2,10,2015/1/12,3,278.7770453,71.42614288,1.68237177,34876,12
273,2015/1/12 10:00,2,11,2015/1/12,3,280.0013641,69.84595041,2.338354025,35093,12
274,2015/1/12 11:00,2,12,2015/1/12,3,284.2060863,67.20763273,2.067456116,34588,12
275,2015/1/12 12:00,2,13,2015/1/12,3,284.623427,66.23191916,1.315604538,34347,12
276,2015/1/12 13:00,2,14,2015/1/12,3,285.4114475,65.06957222,2.383060654,34146,12
277,2015/1/12 14:00,2,15,2015/1/12,3,286.5051732,64.24099156,2.786272561,32884,12
278,2015/1/12 15:00,2,16,2015/1/12,3,287.1459925,63.83435455,3.161709102,32422,12
279,2015/1/12 16:00,2,17,2015/1/12,3,287.0143065,69.11048397,2.801397935,32502,12
280,2015/1/12 17:00,2,18,2015/1/12,3,286.2330403,73.64005975,3.407833833,33509,12
281,2015/1/12 18:00,2,19,2015/1/12,3,283.0315248,79.60716742,2.006645617,35896,12
282,2015/1/12 19:00,2,20,2015/1/12,3,282.7556903,71.40242792,1.750873082,36615,12
283,2015/1/12 20:00,2,21,2015/1/12,3,280.3683035,69.40539546,1.750873082,36704,12
284,2015/1/12 21:00,2,22,2015/1/12,3,280.2051428,70.75339729,2.06647762,35823,12
