,Total_loads
2016-08-21,25793.0
2016-08-22,33842.0
2016-08-23,34197.0
2016-08-24,34258.0
2016-08-25,33805.0
2016-08-26,33304.0
2016-08-27,29413.0
2016-08-28,27539.0
2016-08-29,35016.0
2016-08-30,34579.0
2016-08-31,34703.0
2016-09-01,27472.0
2016-09-02,32556.0
2016-09-03,34162.0
2016-09-04,25384.0
2016-09-05,29769.0
2016-09-06,33721.0
2016-09-07,30630.0
2016-09-08,33015.0
2016-09-09,34579.0
2016-09-10,22852.0
2016-09-11,31744.0
2016-09-12,30189.0
2016-09-13,32719.0
2016-09-14,30540.0
2016-09-15,29989.0
2016-09-16,29761.0
2016-09-17,25379.0
2016-09-18,23346.0
2016-09-19,30312.0
2016-09-20,30712.0
2016-09-21,30925.0
2016-09-22,31516.0
2016-09-23,30628.0
2016-09-24,25547.0
2016-09-25,23263.0
2016-09-26,30766.0
2016-09-27,31474.0
2016-09-28,31198.0
2016-09-29,30878.0
2016-09-30,30229.0
2016-10-01,26819.0
2016-10-02,32767.0
2016-10-03,33242.0
2016-10-04,23807.0
2016-10-05,30064.0
2016-10-06,32475.0
2016-10-07,28433.0
2016-10-08,30675.0
2016-10-09,29273.0
2016-10-10,29576.0
2016-10-11,31448.0
2016-10-12,27444.0
2016-10-13,29386.0
2016-10-14,28148.0
2016-10-15,24287.0
2016-10-16,22692.0
2016-10-17,29896.0
2016-10-18,30092.0
2016-10-19,29855.0
2016-10-20,29712.0
2016-10-21,29220.0
2016-10-22,25252.0
2016-10-23,23429.0
2016-10-24,29937.0
2016-10-25,30149.0
2016-10-26,29899.0
2016-10-27,30145.0
2016-10-28,29313.0
2016-10-29,24634.0
2016-10-30,22457.0
2016-10-31,26562.0
2016-11-01,32671.0
2016-11-02,32202.0
2016-11-03,31753.0
2016-11-04,31119.0
2016-11-05,29920.0
2016-11-06,26855.0
2016-11-07,36968.0
2016-11-08,30769.0
2016-11-09,26849.0
2016-11-10,29403.0
2016-11-11,30971.0
2016-11-12,26187.0
2016-11-13,24408.0
2016-11-14,31577.0
2016-11-15,32014.0
2016-11-16,31673.0
2016-11-17,32022.0
2016-11-18,32046.0
2016-11-19,27169.0
2016-11-20,26162.0
2016-11-21,32758.0
2016-11-22,33378.0
2016-11-23,33450.0
2016-11-24,33508.0
2016-11-25,33562.0
2016-11-26,29440.0
2016-11-27,27199.0
2016-11-28,33342.0
2016-11-29,33838.0
2016-11-30,33609.0
2016-12-01,32736.0
2016-12-02,32132.0
2016-12-03,26861.0
2016-12-04,30914.0
2016-12-05,29672.0
2016-12-06,24593.0
2016-12-07,35918.0
2016-12-08,31023.0
2016-12-09,35293.0
2016-12-10,23725.0
2016-12-11,26808.0
2016-12-12,33167.0
2016-12-13,34307.0
2016-12-14,34909.0
2016-12-15,35344.0
2016-12-16,34708.0
2016-12-17,29320.0
2016-12-18,27965.0
2016-12-19,35883.0
2016-12-20,34817.0
2016-12-21,34041.0
2016-12-22,33209.0
2016-12-23,30766.0
2016-12-24,26502.0
2016-12-25,21856.0
2016-12-26,25216.0
2016-12-27,30546.0
2016-12-28,30493.0
2016-12-29,30436.0
2016-12-30,29984.0
2016-12-31,27334.0
2017-01-01,23540.0
2017-01-02,32689.0
2017-01-03,30682.0
2017-01-04,24709.0
2017-01-05,22032.0
2017-01-06,32419.0
2017-01-07,25998.0
2017-01-08,34727.0
2017-01-09,31430.0
2017-01-10,23845.0
2017-01-11,23560.0
2017-01-12,35484.0
2017-01-13,33678.0
2017-01-14,29567.0
2017-01-15,27969.0
2017-01-16,34907.0
2017-01-17,35770.0
2017-01-18,38115.0
2017-01-19,38594.0
2017-01-20,36795.0
2017-01-21,31028.0
2017-01-22,28435.0
2017-01-23,35626.0
2017-01-24,34742.0
2017-01-25,35420.0
2017-01-26,36543.0
2017-01-27,35249.0
2017-01-28,29131.0
2017-01-29,27128.0
2017-01-30,33443.0
2017-01-31,32894.0
2017-02-01,32181.0
2017-02-02,33393.0
2017-02-03,30406.0
2017-02-04,22869.0
2017-02-05,28772.0
2017-02-06,32122.0
2017-02-07,24606.0
2017-02-08,35581.0
2017-02-09,27070.0
2017-02-10,31731.0
2017-02-11,30398.0
2017-02-12,31183.0
2017-02-13,32765.0
2017-02-14,32265.0
2017-02-15,31050.0
2017-02-16,31592.0
2017-02-17,30681.0
2017-02-18,27157.0
2017-02-19,25003.0
2017-02-20,31352.0
2017-02-21,31082.0
2017-02-22,31128.0
2017-02-23,31967.0
2017-02-24,30713.0
2017-02-25,26520.0
2017-02-26,24558.0
2017-02-27,30439.0
2017-02-28,30397.0
2017-03-01,33694.0
2017-03-02,32298.0
2017-03-03,31951.0
2017-03-04,29215.0
2017-03-05,29559.0
2017-03-06,26605.0
2017-03-07,32528.0
2017-03-08,36666.0
2017-03-09,25300.0
2017-03-10,31032.0
2017-03-11,29929.0
2017-03-12,29349.0
2017-03-13,31367.0
2017-03-14,30532.0
2017-03-15,29475.0
2017-03-16,29659.0
2017-03-17,28611.0
2017-03-18,24439.0
2017-03-19,22304.0
2017-03-20,28180.0
2017-03-21,30026.0
2017-03-22,30902.0
2017-03-23,31363.0
2017-03-24,31474.0
2017-03-25,27616.0
2017-03-26,24415.0
2017-03-27,31168.0
2017-03-28,29668.0
2017-03-29,29350.0
2017-03-30,29034.0
2017-03-31,28587.0
2017-04-01,32958.0
2017-04-02,27993.0
2017-04-03,27518.0
2017-04-04,29442.0
2017-04-05,29750.0
2017-04-06,23590.0
2017-04-07,34027.0
2017-04-08,37141.0
2017-04-09,33230.0
2017-04-10,32219.0
2017-04-11,25235.0
2017-04-12,36619.0
2017-04-13,23221.0
2017-04-14,21189.0
2017-04-15,22899.0
2017-04-16,21153.0
2017-04-17,24662.0
2017-04-18,29097.0
2017-04-19,29382.0
2017-04-20,29299.0
2017-04-21,28870.0
2017-04-22,25038.0
2017-04-23,22724.0
2017-04-24,28076.0
2017-04-25,29781.0
2017-04-26,29865.0
2017-04-27,30139.0
2017-04-28,29341.0
2017-04-29,25544.0
2017-04-30,23247.0
2017-05-01,30464.0
2017-05-02,25490.0
2017-05-03,25187.0
2017-05-04,29382.0
2017-05-05,29092.0
2017-05-06,30144.0
2017-05-07,34317.0
2017-05-08,32203.0
2017-05-09,34659.0
2017-05-10,32315.0
2017-05-11,23245.0
2017-05-12,36240.0
2017-05-13,25043.0
2017-05-14,22850.0
2017-05-15,29235.0
2017-05-16,30827.0
2017-05-17,30335.0
2017-05-18,29850.0
2017-05-19,28946.0
2017-05-20,25342.0
2017-05-21,23488.0
2017-05-22,30484.0
2017-05-23,31503.0
2017-05-24,32069.0
2017-05-25,32855.0
2017-05-26,31912.0
2017-05-27,27078.0
2017-05-28,23818.0
2017-05-29,30768.0
2017-05-30,30925.0
2017-05-31,31745.0
2017-06-01,24628.0
2017-06-02,32023.0
2017-06-03,30282.0
2017-06-04,29340.0
2017-06-05,24852.0
2017-06-06,31604.0
2017-06-07,33067.0
2017-06-08,28709.0
2017-06-09,34797.0
2017-06-10,31365.0
2017-06-11,30169.0
2017-06-12,30607.0
2017-06-13,36700.0
2017-06-14,37666.0
2017-06-15,37778.0
2017-06-16,37483.0
2017-06-17,32998.0
2017-06-18,30393.0
2017-06-19,37984.0
2017-06-20,38417.0
2017-06-21,38257.0
2017-06-22,38571.0
2017-06-23,36587.0
2017-06-24,31531.0
2017-06-25,28434.0
2017-06-26,35849.0
2017-06-27,35046.0
2017-06-28,33431.0
2017-06-29,31312.0
2017-06-30,30094.0
2017-07-01,28562.0
2017-07-02,32167.0
2017-07-03,30114.0
2017-07-04,29045.0
2017-07-05,22834.0
2017-07-06,32252.0
2017-07-07,32267.0
2017-07-08,35499.0
2017-07-09,34088.0
2017-07-10,25824.0
2017-07-11,30756.0
2017-07-12,33278.0
2017-07-13,38485.0
2017-07-14,37303.0
2017-07-15,32006.0
2017-07-16,29169.0
2017-07-17,37421.0
2017-07-18,37685.0
2017-07-19,36722.0
2017-07-20,35529.0
2017-07-21,33831.0
2017-07-22,29293.0
2017-07-23,26840.0
2017-07-24,33680.0
2017-07-25,33202.0
2017-07-26,34664.0
2017-07-27,36444.0
2017-07-28,35851.0
2017-07-29,31529.0
2017-07-30,29040.0
2017-07-31,34821.0
2017-08-01,27576.0
2017-08-02,32274.0
2017-08-03,29331.0
2017-08-04,24953.0
2017-08-05,29673.0
2017-08-06,33371.0
2017-08-07,27595.0
2017-08-08,33590.0
2017-08-09,32245.0
2017-08-10,23895.0
2017-08-11,31612.0
2017-08-12,29613.0
2017-08-13,25422.0
2017-08-14,30771.0
2017-08-15,27458.0
2017-08-16,32663.0
2017-08-17,33405.0
2017-08-18,33872.0
2017-08-19,29206.0
2017-08-20,27055.0
2017-08-21,34938.0
2017-08-22,35326.0
2017-08-23,35412.0
2017-08-24,34968.0
2017-08-25,34462.0
2017-08-26,29873.0
2017-08-27,26518.0
2017-08-28,32817.0
2017-08-29,32212.0
2017-08-30,31806.0
2017-08-31,31762.0
2017-09-01,34919.0
2017-09-02,33193.0
2017-09-03,29516.0
2017-09-04,22575.0
2017-09-05,29816.0
2017-09-06,32620.0
2017-09-07,26075.0
2017-09-08,31653.0
2017-09-09,25944.0
2017-09-10,30141.0
2017-09-11,31362.0
2017-09-12,29809.0
2017-09-13,33162.0
2017-09-14,32911.0
2017-09-15,29972.0
2017-09-16,25317.0
2017-09-17,23489.0
2017-09-18,30425.0
2017-09-19,31011.0
2017-09-20,31303.0
2017-09-21,31400.0
2017-09-22,30608.0
2017-09-23,26202.0
2017-09-24,24310.0
2017-09-25,31278.0
2017-09-26,31505.0
2017-09-27,31345.0
2017-09-28,31503.0
2017-09-29,31168.0
2017-09-30,26111.0
2017-10-01,36139.0
2017-10-02,33489.0
2017-10-03,28685.0
2017-10-04,28651.0
2017-10-05,29816.0
2017-10-06,28151.0
2017-10-07,34353.0
2017-10-08,30017.0
2017-10-09,23876.0
2017-10-10,31094.0
2017-10-11,31347.0
2017-10-12,28415.0
2017-10-13,28223.0
2017-10-14,25594.0
2017-10-15,23515.0
2017-10-16,30817.0
2017-10-17,30469.0
2017-10-18,30360.0
2017-10-19,29787.0
2017-10-20,29508.0
2017-10-21,24713.0
2017-10-22,22759.0
2017-10-23,29494.0
2017-10-24,30133.0
2017-10-25,30489.0
2017-10-26,30378.0
2017-10-27,29538.0
2017-10-28,24414.0
2017-10-29,23531.0
2017-10-30,30027.0
2017-10-31,30078.0
2017-11-01,34277.0
2017-11-02,29258.0
2017-11-03,24669.0
2017-11-04,28877.0
2017-11-05,29537.0
2017-11-06,26868.0
2017-11-07,35493.0
2017-11-08,30221.0
2017-11-09,30387.0
2017-11-10,30665.0
2017-11-11,26355.0
2017-11-12,35162.0
2017-11-13,31941.0
2017-11-14,32625.0
2017-11-15,33110.0
2017-11-16,32963.0
2017-11-17,32154.0
2017-11-18,27617.0
2017-11-19,25590.0
2017-11-20,32768.0
2017-11-21,33103.0
2017-11-22,33433.0
2017-11-23,33145.0
2017-11-24,32506.0
2017-11-25,27913.0
2017-11-26,25935.0
2017-11-27,34132.0
2017-11-28,34917.0
2017-11-29,34907.0
2017-11-30,35272.0
2017-12-01,33844.0
2017-12-02,26679.0
2017-12-03,22955.0
2017-12-04,28366.0
2017-12-05,29307.0
2017-12-06,35839.0
2017-12-07,37315.0
2017-12-08,26831.0
2017-12-09,32222.0
2017-12-10,24303.0
2017-12-11,24530.0
2017-12-12,35328.0
2017-12-13,36207.0
2017-12-14,35747.0
2017-12-15,34281.0
2017-12-16,29317.0
2017-12-17,28167.0
2017-12-18,36336.0
2017-12-19,35526.0
2017-12-20,35401.0
2017-12-21,34264.0
2017-12-22,32575.0
2017-12-23,28272.0
2017-12-24,26512.0
2017-12-25,23617.0
2017-12-26,30526.0
2017-12-27,32002.0
2017-12-28,31213.0
2017-12-29,29584.0
2017-12-30,25976.0
2017-12-31,25451.0
2018-01-01,22607.0
2018-01-02,35112.0
2018-01-03,35080.0
2018-01-04,22859.0
2018-01-05,22735.0
2018-01-06,29657.0
2018-01-07,26355.0
2018-01-08,36836.0
2018-01-09,30087.0
2018-01-10,31656.0
2018-01-11,25196.0
2018-01-12,28646.0
2018-01-13,31130.0
2018-01-14,28529.0
2018-01-15,35698.0
2018-01-16,34557.0
2018-01-17,33755.0
2018-01-18,33977.0
2018-01-19,32951.0
2018-01-20,28463.0
2018-01-21,25619.0
2018-01-22,32365.0
2018-01-23,32336.0
2018-01-24,32753.0
2018-01-25,34662.0
2018-01-26,34257.0
2018-01-27,29211.0
2018-01-28,27142.0
2018-01-29,33124.0
2018-01-30,33438.0
2018-01-31,33198.0
2018-02-01,31503.0
2018-02-02,34723.0
2018-02-03,34771.0
2018-02-04,26480.0
2018-02-05,29327.0
2018-02-06,24997.0
2018-02-07,33580.0
2018-02-08,38058.0
2018-02-09,28485.0
2018-02-10,31063.0
2018-02-11,28567.0
2018-02-12,26367.0
2018-02-13,35780.0
2018-02-14,35160.0
2018-02-15,33601.0
2018-02-16,32352.0
2018-02-17,28076.0
2018-02-18,26171.0
2018-02-19,33097.0
2018-02-20,32723.0
2018-02-21,33282.0
2018-02-22,33496.0
2018-02-23,33565.0
2018-02-24,28615.0
2018-02-25,26076.0
2018-02-26,34296.0
2018-02-27,36143.0
2018-02-28,35728.0
2018-03-01,31399.0
2018-03-02,29752.0
2018-03-03,28387.0
2018-03-04,30485.0
2018-03-05,29809.0
2018-03-06,22708.0
2018-03-07,34771.0
2018-03-08,38189.0
2018-03-09,35335.0
