,Total_loads
2015-07-23,30695.0
2015-07-24,30776.0
2015-07-25,29901.0
2015-07-26,26689.0
2015-07-27,28046.0
2015-07-28,30024.0
2015-07-29,30585.0
2015-07-30,30392.0
2015-07-31,28982.0
2015-08-01,28222.0
2015-08-02,28872.0
2015-08-03,24574.0
2015-08-04,25138.0
2015-08-05,25513.0
2015-08-06,25136.0
2015-08-07,31221.0
2015-08-08,28706.0
2015-08-09,24892.0
2015-08-10,24409.0
2015-08-11,22497.0
2015-08-12,25266.0
2015-08-13,27854.0
2015-08-14,26598.0
2015-08-15,25653.0
2015-08-16,23421.0
2015-08-17,23965.0
2015-08-18,25510.0
2015-08-19,25458.0
2015-08-20,26045.0
2015-08-21,26895.0
2015-08-22,26804.0
2015-08-23,24806.0
2015-08-24,24300.0
2015-08-25,25984.0
2015-08-26,25998.0
2015-08-27,27074.0
2015-08-28,27260.0
2015-08-29,27612.0
2015-08-30,26080.0
2015-08-31,25876.0
2015-09-01,28457.0
2015-09-02,27602.0
2015-09-03,23987.0
2015-09-04,25538.0
2015-09-05,25631.0
2015-09-06,26886.0
2015-09-07,30936.0
2015-09-08,25466.0
2015-09-09,25073.0
2015-09-10,24376.0
2015-09-11,22379.0
2015-09-12,24536.0
2015-09-13,23698.0
2015-09-14,23332.0
2015-09-15,24936.0
2015-09-16,25187.0
2015-09-17,25339.0
2015-09-18,24714.0
2015-09-19,24816.0
2015-09-20,22960.0
2015-09-21,22970.0
2015-09-22,24988.0
2015-09-23,25191.0
2015-09-24,25164.0
2015-09-25,24957.0
2015-09-26,25219.0
2015-09-27,23243.0
2015-09-28,22815.0
2015-09-29,24736.0
2015-09-30,24607.0
2015-10-01,29160.0
2015-10-02,29696.0
2015-10-03,25865.0
2015-10-04,25497.0
2015-10-05,23655.0
2015-10-06,26842.0
2015-10-07,30571.0
2015-10-08,25282.0
2015-10-09,25460.0
2015-10-10,24356.0
2015-10-11,23941.0
2015-10-12,26712.0
2015-10-13,22330.0
2015-10-14,24106.0
2015-10-15,24340.0
2015-10-16,24363.0
2015-10-17,24554.0
2015-10-18,22885.0
2015-10-19,22620.0
2015-10-20,24542.0
2015-10-21,24448.0
2015-10-22,24486.0
2015-10-23,24510.0
2015-10-24,24712.0
2015-10-25,22745.0
2015-10-26,21922.0
2015-10-27,24109.0
2015-10-28,24207.0
2015-10-29,24386.0
2015-10-30,24596.0
2015-10-31,24537.0
2015-11-01,27171.0
2015-11-02,29639.0
2015-11-03,25921.0
2015-11-04,25812.0
2015-11-05,23611.0
2015-11-06,26883.0
2015-11-07,29689.0
2015-11-08,27314.0
2015-11-09,25485.0
2015-11-10,22716.0
2015-11-11,24381.0
2015-11-12,27101.0
2015-11-13,24884.0
2015-11-14,24785.0
2015-11-15,22864.0
2015-11-16,22612.0
2015-11-17,24849.0
2015-11-18,25090.0
2015-11-19,24987.0
2015-11-20,25371.0
2015-11-21,25736.0
2015-11-22,23899.0
2015-11-23,23821.0
2015-11-24,26527.0
2015-11-25,26829.0
2015-11-26,26935.0
2015-11-27,27024.0
2015-11-28,27110.0
2015-11-29,25238.0
2015-11-30,24641.0
2015-12-01,26402.0
2015-12-02,29186.0
2015-12-03,25830.0
2015-12-04,24003.0
2015-12-05,25597.0
2015-12-06,25944.0
2015-12-07,27397.0
2015-12-08,27483.0
2015-12-09,25398.0
2015-12-10,22527.0
2015-12-11,24702.0
2015-12-12,27461.0
2015-12-13,25567.0
2015-12-14,25185.0
2015-12-15,27662.0
2015-12-16,27111.0
2015-12-17,27028.0
2015-12-18,26613.0
2015-12-19,27028.0
2015-12-20,25104.0
2015-12-21,24718.0
2015-12-22,26116.0
2015-12-23,26236.0
2015-12-24,25475.0
2015-12-25,22518.0
2015-12-26,22237.0
2015-12-27,23809.0
2015-12-28,23283.0
2015-12-29,24525.0
2015-12-30,24159.0
2015-12-31,24383.0
2016-01-01,22431.0
2016-01-02,24937.0
2016-01-03,27227.0
2016-01-04,26751.0
2016-01-05,23642.0
2016-01-06,25135.0
2016-01-07,28425.0
2016-01-08,26986.0
2016-01-09,28284.0
2016-01-10,25362.0
2016-01-11,22557.0
2016-01-12,27046.0
2016-01-13,27421.0
2016-01-14,27936.0
2016-01-15,27672.0
2016-01-16,28539.0
2016-01-17,27057.0
2016-01-18,26586.0
2016-01-19,27958.0
2016-01-20,28222.0
2016-01-21,27991.0
2016-01-22,28033.0
2016-01-23,27902.0
2016-01-24,25595.0
2016-01-25,25027.0
2016-01-26,27018.0
2016-01-27,27219.0
2016-01-28,27170.0
2016-01-29,27306.0
2016-01-30,27662.0
2016-01-31,25833.0
2016-02-01,22113.0
2016-02-02,26810.0
2016-02-03,27578.0
2016-02-04,26897.0
2016-02-05,22250.0
2016-02-06,25288.0
2016-02-07,27885.0
2016-02-08,28038.0
2016-02-09,28610.0
2016-02-10,23532.0
2016-02-11,22274.0
2016-02-12,27297.0
2016-02-13,27752.0
2016-02-14,25752.0
2016-02-15,26449.0
2016-02-16,27987.0
2016-02-17,28342.0
2016-02-18,28583.0
2016-02-19,28662.0
2016-02-20,28601.0
2016-02-21,26671.0
2016-02-22,25622.0
2016-02-23,27127.0
2016-02-24,27402.0
2016-02-25,27490.0
2016-02-26,27470.0
2016-02-27,28397.0
2016-02-28,26821.0
2016-02-29,26355.0
2016-03-01,23949.0
2016-03-02,26898.0
2016-03-03,27358.0
2016-03-04,25371.0
2016-03-05,24318.0
2016-03-06,25820.0
2016-03-07,26110.0
2016-03-08,28510.0
2016-03-09,28574.0
2016-03-10,23231.0
2016-03-11,24377.0
2016-03-12,27560.0
2016-03-13,26257.0
2016-03-14,25521.0
2016-03-15,27590.0
2016-03-16,27813.0
2016-03-17,27914.0
2016-03-18,27826.0
2016-03-19,27415.0
2016-03-20,25773.0
2016-03-21,25365.0
2016-03-22,26617.0
2016-03-23,26750.0
2016-03-24,26502.0
2016-03-25,24343.0
2016-03-26,23729.0
2016-03-27,24021.0
2016-03-28,24108.0
2016-03-29,24990.0
2016-03-30,26100.0
2016-03-31,26014.0
2016-04-01,23871.0
2016-04-02,27129.0
2016-04-03,27486.0
2016-04-04,24756.0
2016-04-05,25117.0
2016-04-06,25715.0
2016-04-07,26198.0
2016-04-08,28595.0
2016-04-09,27229.0
2016-04-10,25205.0
2016-04-11,24692.0
2016-04-12,25515.0
2016-04-13,26527.0
2016-04-14,26311.0
2016-04-15,26235.0
2016-04-16,26314.0
2016-04-17,24490.0
2016-04-18,24375.0
2016-04-19,25927.0
2016-04-20,26025.0
2016-04-21,26102.0
2016-04-22,26304.0
2016-04-23,25708.0
2016-04-24,23549.0
2016-04-25,23577.0
2016-04-26,25089.0
2016-04-27,25192.0
2016-04-28,25555.0
2016-04-29,25434.0
2016-04-30,25562.0
2016-05-01,25284.0
2016-05-02,27410.0
2016-05-03,27791.0
2016-05-04,26713.0
2016-05-05,25075.0
2016-05-06,23767.0
2016-05-07,28009.0
2016-05-08,29021.0
2016-05-09,28021.0
2016-05-10,25635.0
2016-05-11,25183.0
2016-05-12,24546.0
2016-05-13,25420.0
2016-05-14,25340.0
2016-05-15,23450.0
2016-05-16,22746.0
2016-05-17,24158.0
2016-05-18,24887.0
2016-05-19,25125.0
2016-05-20,25161.0
2016-05-21,25189.0
2016-05-22,23513.0
2016-05-23,23522.0
2016-05-24,24547.0
2016-05-25,25085.0
2016-05-26,25607.0
2016-05-27,25693.0
2016-05-28,25413.0
2016-05-29,23391.0
2016-05-30,23157.0
2016-05-31,24949.0
2016-06-01,25240.0
2016-06-02,27602.0
2016-06-03,26143.0
2016-06-04,26878.0
2016-06-05,25237.0
2016-06-06,23861.0
2016-06-07,28575.0
2016-06-08,27565.0
2016-06-09,30273.0
2016-06-10,25570.0
2016-06-11,23000.0
2016-06-12,26044.0
2016-06-13,24919.0
2016-06-14,27746.0
2016-06-15,27377.0
2016-06-16,26440.0
2016-06-17,25780.0
2016-06-18,25708.0
2016-06-19,24109.0
2016-06-20,24344.0
2016-06-21,26220.0
2016-06-22,26888.0
2016-06-23,27360.0
2016-06-24,26956.0
2016-06-25,26606.0
2016-06-26,25268.0
2016-06-27,25309.0
2016-06-28,27599.0
2016-06-29,28195.0
2016-06-30,28223.0
2016-07-01,24564.0
2016-07-02,26013.0
2016-07-03,25972.0
2016-07-04,26444.0
2016-07-05,25269.0
2016-07-06,25823.0
2016-07-07,28627.0
2016-07-08,25772.0
2016-07-09,30991.0
2016-07-10,25386.0
2016-07-11,23101.0
2016-07-12,25103.0
2016-07-13,29358.0
2016-07-14,28179.0
2016-07-15,28170.0
2016-07-16,27404.0
2016-07-17,25470.0
2016-07-18,26119.0
2016-07-19,28665.0
2016-07-20,29456.0
2016-07-21,29538.0
2016-07-22,29522.0
2016-07-23,28228.0
2016-07-24,25941.0
2016-07-25,26581.0
2016-07-26,28775.0
2016-07-27,29724.0
2016-07-28,29425.0
2016-07-29,29977.0
2016-07-30,29201.0
2016-07-31,27007.0
2016-08-01,27104.0
2016-08-02,25520.0
2016-08-03,27811.0
2016-08-04,26478.0
2016-08-05,23383.0
2016-08-06,26548.0
2016-08-07,28411.0
2016-08-08,25702.0
2016-08-09,29608.0
2016-08-10,24978.0
2016-08-11,25254.0
2016-08-12,26060.0
2016-08-13,26477.0
2016-08-14,24973.0
2016-08-15,24363.0
2016-08-16,25367.0
2016-08-17,26746.0
2016-08-18,27420.0
2016-08-19,27691.0
2016-08-20,28023.0
2016-08-21,26032.0
2016-08-22,25749.0
2016-08-23,27887.0
2016-08-24,27920.0
2016-08-25,27766.0
2016-08-26,28083.0
2016-08-27,27724.0
2016-08-28,26473.0
2016-08-29,26505.0
2016-08-30,28354.0
2016-08-31,28305.0
2016-09-01,26701.0
2016-09-02,27247.0
2016-09-03,27932.0
2016-09-04,26609.0
2016-09-05,23587.0
2016-09-06,27248.0
2016-09-07,28752.0
2016-09-08,27418.0
2016-09-09,28547.0
2016-09-10,23330.0
2016-09-11,26328.0
2016-09-12,24588.0
2016-09-13,27973.0
2016-09-14,26372.0
2016-09-15,25669.0
2016-09-16,25571.0
2016-09-17,25407.0
2016-09-18,23760.0
2016-09-19,23574.0
2016-09-20,25242.0
2016-09-21,25495.0
2016-09-22,25510.0
2016-09-23,25826.0
2016-09-24,25334.0
2016-09-25,23614.0
2016-09-26,23175.0
2016-09-27,25238.0
2016-09-28,25720.0
2016-09-29,25461.0
2016-09-30,25453.0
2016-10-01,25598.0
2016-10-02,27095.0
2016-10-03,28141.0
2016-10-04,24896.0
2016-10-05,25064.0
2016-10-06,27368.0
2016-10-07,27280.0
2016-10-08,26909.0
2016-10-09,27820.0
2016-10-10,22969.0
2016-10-11,26028.0
2016-10-12,25755.0
2016-10-13,23072.0
2016-10-14,24155.0
2016-10-15,24264.0
2016-10-16,22761.0
2016-10-17,23060.0
2016-10-18,24754.0
2016-10-19,24713.0
2016-10-20,24917.0
2016-10-21,24811.0
2016-10-22,24988.0
2016-10-23,23190.0
2016-10-24,22991.0
2016-10-25,24858.0
2016-10-26,24919.0
2016-10-27,24899.0
2016-10-28,25050.0
2016-10-29,24872.0
2016-10-30,22752.0
2016-10-31,21730.0
2016-11-01,25208.0
2016-11-02,27275.0
2016-11-03,28120.0
2016-11-04,24447.0
2016-11-05,25080.0
2016-11-06,26598.0
2016-11-07,27971.0
2016-11-08,26418.0
2016-11-09,26100.0
2016-11-10,24555.0
2016-11-11,26532.0
2016-11-12,25130.0
2016-11-13,24487.0
2016-11-14,23824.0
2016-11-15,26093.0
2016-11-16,26268.0
2016-11-17,26421.0
2016-11-18,26532.0
2016-11-19,26473.0
2016-11-20,24527.0
2016-11-21,24466.0
2016-11-22,26306.0
2016-11-23,26662.0
2016-11-24,26583.0
2016-11-25,27232.0
2016-11-26,27516.0
2016-11-27,25581.0
2016-11-28,24874.0
2016-11-29,27010.0
2016-11-30,27142.0
2016-12-01,26945.0
2016-12-02,27401.0
2016-12-03,28222.0
2016-12-04,26457.0
2016-12-05,25309.0
2016-12-06,24574.0
2016-12-07,29806.0
2016-12-08,26492.0
2016-12-09,26083.0
2016-12-10,24185.0
2016-12-11,26394.0
2016-12-12,24929.0
2016-12-13,27313.0
2016-12-14,27890.0
2016-12-15,27758.0
2016-12-16,27953.0
2016-12-17,27844.0
2016-12-18,25996.0
2016-12-19,26213.0
2016-12-20,28068.0
2016-12-21,28076.0
2016-12-22,28092.0
2016-12-23,27231.0
2016-12-24,25917.0
2016-12-25,22962.0
2016-12-26,22696.0
2016-12-27,24118.0
2016-12-28,25407.0
2016-12-29,25391.0
2016-12-30,25582.0
2016-12-31,25926.0
2017-01-01,24401.0
2017-01-02,27653.0
2017-01-03,26347.0
2017-01-04,26130.0
2017-01-05,23330.0
2017-01-06,25976.0
2017-01-07,26689.0
2017-01-08,28638.0
2017-01-09,26679.0
2017-01-10,23790.0
2017-01-11,24594.0
2017-01-12,28697.0
2017-01-13,27809.0
2017-01-14,28770.0
2017-01-15,27627.0
2017-01-16,27068.0
2017-01-17,28706.0
2017-01-18,29628.0
2017-01-19,30076.0
2017-01-20,30667.0
2017-01-21,30075.0
2017-01-22,28200.0
2017-01-23,27029.0
2017-01-24,29169.0
2017-01-25,29068.0
2017-01-26,29522.0
2017-01-27,29537.0
2017-01-28,29408.0
2017-01-29,27404.0
2017-01-30,26379.0
2017-01-31,27848.0
2017-02-01,23755.0
2017-02-02,27587.0
2017-02-03,26993.0
2017-02-04,24699.0
2017-02-05,22896.0
2017-02-06,26764.0
2017-02-07,24479.0
2017-02-08,28800.0
2017-02-09,26278.0
2017-02-10,23626.0
2017-02-11,22723.0
2017-02-12,29451.0
2017-02-13,25608.0
2017-02-14,27336.0
2017-02-15,27116.0
2017-02-16,26993.0
2017-02-17,27511.0
2017-02-18,27535.0
2017-02-19,25613.0
2017-02-20,24792.0
2017-02-21,26738.0
2017-02-22,26910.0
2017-02-23,27045.0
2017-02-24,26892.0
2017-02-25,27187.0
2017-02-26,25140.0
2017-02-27,24908.0
2017-02-28,26415.0
2017-03-01,27117.0
2017-03-02,27736.0
2017-03-03,27054.0
2017-03-04,23883.0
2017-03-05,25015.0
2017-03-06,26782.0
2017-03-07,25206.0
2017-03-08,29358.0
2017-03-09,24748.0
2017-03-10,25601.0
2017-03-11,24943.0
2017-03-12,27823.0
2017-03-13,23295.0
2017-03-14,25928.0
2017-03-15,25848.0
2017-03-16,25842.0
2017-03-17,26113.0
2017-03-18,25394.0
2017-03-19,23671.0
2017-03-20,23265.0
2017-03-21,25004.0
2017-03-22,26014.0
2017-03-23,26449.0
2017-03-24,26987.0
2017-03-25,27204.0
2017-03-26,25472.0
2017-03-27,24840.0
2017-03-28,26940.0
2017-03-29,26746.0
2017-03-30,26332.0
2017-03-31,26230.0
2017-04-01,27702.0
2017-04-02,27676.0
2017-04-03,27388.0
2017-04-04,25705.0
2017-04-05,25709.0
2017-04-06,24391.0
2017-04-07,27790.0
2017-04-08,30277.0
2017-04-09,24724.0
2017-04-10,25629.0
2017-04-11,24974.0
2017-04-12,27301.0
2017-04-13,24470.0
2017-04-14,22623.0
2017-04-15,22031.0
2017-04-16,21995.0
2017-04-17,21884.0
2017-04-18,23050.0
2017-04-19,25206.0
2017-04-20,25353.0
2017-04-21,25710.0
2017-04-22,25538.0
2017-04-23,23956.0
2017-04-24,23498.0
2017-04-25,24826.0
2017-04-26,25550.0
2017-04-27,25799.0
2017-04-28,26023.0
2017-04-29,25854.0
2017-04-30,24120.0
2017-05-01,28002.0
2017-05-02,25564.0
2017-05-03,25773.0
2017-05-04,25606.0
2017-05-05,25833.0
2017-05-06,23803.0
2017-05-07,28490.0
2017-05-08,30606.0
2017-05-09,27375.0
2017-05-10,26119.0
2017-05-11,22640.0
2017-05-12,29221.0
2017-05-13,25418.0
2017-05-14,23243.0
2017-05-15,23301.0
2017-05-16,25363.0
2017-05-17,25807.0
2017-05-18,25690.0
2017-05-19,25414.0
2017-05-20,25312.0
2017-05-21,23474.0
2017-05-22,23525.0
2017-05-23,25329.0
2017-05-24,26053.0
2017-05-25,26415.0
2017-05-26,26882.0
2017-05-27,26740.0
2017-05-28,24471.0
2017-05-29,23807.0
2017-05-30,25818.0
2017-05-31,25653.0
2017-06-01,26483.0
2017-06-02,25474.0
2017-06-03,24731.0
2017-06-04,25691.0
2017-06-05,25753.0
2017-06-06,25843.0
2017-06-07,28672.0
2017-06-08,28257.0
2017-06-09,27831.0
2017-06-10,26381.0
2017-06-11,22654.0
2017-06-12,29970.0
2017-06-13,28719.0
2017-06-14,29400.0
2017-06-15,29838.0
2017-06-16,30178.0
2017-06-17,30535.0
2017-06-18,28625.0
2017-06-19,29006.0
2017-06-20,30204.0
2017-06-21,30419.0
2017-06-22,30604.0
2017-06-23,30932.0
2017-06-24,29245.0
2017-06-25,28058.0
2017-06-26,27457.0
2017-06-27,29301.0
2017-06-28,28744.0
2017-06-29,27754.0
2017-06-30,27038.0
2017-07-01,25934.0
2017-07-02,27107.0
2017-07-03,26281.0
2017-07-04,25679.0
2017-07-05,23533.0
2017-07-06,26436.0
2017-07-07,28179.0
2017-07-08,27537.0
2017-07-09,27890.0
2017-07-10,25715.0
2017-07-11,25213.0
2017-07-12,27958.0
2017-07-13,31123.0
2017-07-14,31638.0
2017-07-15,30474.0
2017-07-16,27936.0
2017-07-17,28433.0
2017-07-18,30646.0
2017-07-19,30726.0
2017-07-20,29754.0
2017-07-21,29316.0
2017-07-22,28590.0
2017-07-23,26554.0
2017-07-24,26744.0
2017-07-25,27769.0
2017-07-26,28316.0
2017-07-27,29142.0
2017-07-28,30227.0
2017-07-29,29614.0
2017-07-30,27900.0
2017-07-31,27712.0
2017-08-01,26843.0
2017-08-02,27022.0
2017-08-03,26001.0
2017-08-04,25603.0
2017-08-05,23349.0
2017-08-06,26859.0
2017-08-07,27432.0
2017-08-08,29000.0
2017-08-09,27845.0
2017-08-10,23586.0
2017-08-11,25667.0
2017-08-12,28268.0
2017-08-13,24865.0
2017-08-14,24945.0
2017-08-15,26266.0
2017-08-16,26189.0
2017-08-17,27865.0
2017-08-18,28324.0
2017-08-19,28344.0
2017-08-20,26348.0
2017-08-21,26644.0
2017-08-22,28737.0
2017-08-23,28621.0
2017-08-24,28838.0
2017-08-25,28509.0
2017-08-26,28343.0
2017-08-27,26677.0
2017-08-28,26051.0
2017-08-29,27341.0
2017-08-30,26445.0
2017-08-31,26585.0
2017-09-01,26258.0
2017-09-02,27559.0
2017-09-03,25912.0
2017-09-04,23730.0
2017-09-05,25231.0
2017-09-06,27416.0
2017-09-07,25498.0
2017-09-08,27808.0
2017-09-09,26832.0
2017-09-10,23493.0
2017-09-11,26277.0
2017-09-12,27262.0
2017-09-13,26737.0
2017-09-14,27066.0
2017-09-15,26495.0
2017-09-16,25375.0
2017-09-17,23463.0
2017-09-18,23453.0
2017-09-19,25392.0
2017-09-20,26034.0
2017-09-21,25989.0
2017-09-22,26082.0
2017-09-23,25964.0
2017-09-24,24026.0
2017-09-25,23952.0
2017-09-26,25679.0
2017-09-27,26006.0
2017-09-28,25924.0
2017-09-29,26002.0
2017-09-30,25872.0
2017-10-01,28795.0
2017-10-02,27937.0
2017-10-03,25700.0
2017-10-04,23518.0
2017-10-05,25647.0
2017-10-06,27132.0
2017-10-07,26235.0
2017-10-08,26394.0
2017-10-09,24156.0
2017-10-10,25377.0
2017-10-11,26359.0
2017-10-12,26870.0
2017-10-13,23471.0
2017-10-14,24427.0
2017-10-15,23360.0
2017-10-16,23276.0
2017-10-17,25178.0
2017-10-18,25146.0
2017-10-19,24797.0
2017-10-20,24889.0
2017-10-21,25193.0
2017-10-22,22940.0
2017-10-23,22834.0
2017-10-24,24837.0
2017-10-25,25361.0
2017-10-26,25276.0
2017-10-27,25414.0
2017-10-28,24863.0
2017-10-29,22696.0
2017-10-30,22048.0
2017-10-31,24587.0
2017-11-01,28508.0
2017-11-02,28382.0
2017-11-03,25518.0
2017-11-04,24978.0
2017-11-05,25658.0
2017-11-06,25945.0
2017-11-07,28418.0
2017-11-08,26159.0
2017-11-09,23870.0
2017-11-10,25695.0
2017-11-11,26618.0
2017-11-12,25802.0
2017-11-13,23946.0
2017-11-14,26570.0
2017-11-15,26872.0
2017-11-16,27265.0
2017-11-17,27057.0
2017-11-18,27250.0
2017-11-19,25166.0
2017-11-20,24893.0
2017-11-21,27002.0
2017-11-22,27587.0
2017-11-23,27479.0
2017-11-24,27389.0
2017-11-25,27312.0
2017-11-26,25339.0
2017-11-27,25000.0
2017-11-28,27599.0
2017-11-29,27636.0
2017-11-30,27699.0
2017-12-01,28355.0
2017-12-02,26513.0
2017-12-03,23551.0
2017-12-04,25071.0
2017-12-05,25433.0
2017-12-06,26083.0
2017-12-07,29848.0
2017-12-08,26111.0
2017-12-09,25990.0
2017-12-10,25394.0
2017-12-11,24668.0
2017-12-12,28175.0
2017-12-13,28834.0
2017-12-14,28782.0
2017-12-15,28574.0
2017-12-16,28277.0
2017-12-17,27124.0
2017-12-18,26926.0
2017-12-19,29193.0
2017-12-20,28936.0
2017-12-21,29107.0
2017-12-22,28737.0
2017-12-23,27639.0
2017-12-24,25787.0
2017-12-25,23814.0
2017-12-26,23310.0
2017-12-27,25526.0
2017-12-28,26118.0
2017-12-29,25496.0
2017-12-30,25244.0
2017-12-31,24257.0
2018-01-01,22779.0
2018-01-02,28084.0
2018-01-03,28930.0
2018-01-04,24890.0
2018-01-05,24004.0
2018-01-06,25315.0
2018-01-07,25657.0
2018-01-08,28973.0
2018-01-09,28117.0
2018-01-10,23720.0
2018-01-11,26485.0
2018-01-12,27592.0
2018-01-13,29696.0
2018-01-14,27927.0
2018-01-15,27071.0
2018-01-16,29080.0
2018-01-17,28778.0
2018-01-18,28515.0
2018-01-19,28699.0
2018-01-20,28582.0
2018-01-21,26212.0
2018-01-22,25370.0
2018-01-23,27520.0
2018-01-24,27843.0
2018-01-25,27889.0
2018-01-26,27886.0
2018-01-27,29049.0
2018-01-28,27071.0
2018-01-29,26206.0
2018-01-30,27859.0
2018-01-31,28039.0
2018-02-01,22657.0
2018-02-02,28904.0
2018-02-03,28838.0
2018-02-04,23776.0
2018-02-05,22908.0
2018-02-06,25242.0
2018-02-07,25336.0
2018-02-08,29855.0
2018-02-09,26198.0
2018-02-10,25531.0
2018-02-11,24363.0
2018-02-12,25752.0
2018-02-13,29272.0
2018-02-14,29636.0
2018-02-15,29161.0
2018-02-16,28712.0
2018-02-17,28412.0
2018-02-18,26538.0
2018-02-19,25814.0
2018-02-20,28108.0
2018-02-21,28090.0
2018-02-22,28533.0
2018-02-23,28931.0
2018-02-24,29231.0
2018-02-25,27315.0
2018-02-26,26223.0
2018-02-27,28741.0
2018-02-28,29210.0
2018-03-01,26574.0
2018-03-02,29666.0
2018-03-03,28772.0
2018-03-04,25014.0
2018-03-05,25739.0
2018-03-06,23128.0
2018-03-07,27801.0
2018-03-08,30928.0
2018-03-09,26513.0
