,Total_loads
2016-01-26,23313.0
2016-01-27,23533.0
2016-01-28,23270.0
2016-01-29,23345.0
2016-01-30,22893.0
2016-01-31,21622.0
2016-02-01,18352.0
2016-02-02,23240.0
2016-02-03,23895.0
2016-02-04,22426.0
2016-02-05,19513.0
2016-02-06,22310.0
2016-02-07,23589.0
2016-02-08,23828.0
2016-02-09,25033.0
2016-02-10,20365.0
2016-02-11,20402.0
2016-02-12,23527.0
2016-02-13,23321.0
2016-02-14,21535.0
2016-02-15,22636.0
2016-02-16,24304.0
2016-02-17,24403.0
2016-02-18,24646.0
2016-02-19,24601.0
2016-02-20,23636.0
2016-02-21,22201.0
2016-02-22,22490.0
2016-02-23,23814.0
2016-02-24,23938.0
2016-02-25,23768.0
2016-02-26,23873.0
2016-02-27,23599.0
2016-02-28,21669.0
2016-02-29,22567.0
2016-03-01,19427.0
2016-03-02,23339.0
2016-03-03,23794.0
2016-03-04,20937.0
2016-03-05,21641.0
2016-03-06,22973.0
2016-03-07,21737.0
2016-03-08,24195.0
2016-03-09,24504.0
2016-03-10,21011.0
2016-03-11,21900.0
2016-03-12,22898.0
2016-03-13,21562.0
2016-03-14,22711.0
2016-03-15,23881.0
2016-03-16,23890.0
2016-03-17,24185.0
2016-03-18,23957.0
2016-03-19,22833.0
2016-03-20,21050.0
2016-03-21,21775.0
2016-03-22,22884.0
2016-03-23,22976.0
2016-03-24,21920.0
2016-03-25,20408.0
2016-03-26,20069.0
2016-03-27,20421.0
2016-03-28,20011.0
2016-03-29,21480.0
2016-03-30,22539.0
2016-03-31,22605.0
2016-04-01,20076.0
2016-04-02,23365.0
2016-04-03,24021.0
2016-04-04,21685.0
2016-04-05,22198.0
2016-04-06,22108.0
2016-04-07,22901.0
2016-04-08,24225.0
2016-04-09,22930.0
2016-04-10,22757.0
2016-04-11,22095.0
2016-04-12,21081.0
2016-04-13,23232.0
2016-04-14,22972.0
2016-04-15,22872.0
2016-04-16,22363.0
2016-04-17,20579.0
2016-04-18,21471.0
2016-04-19,23076.0
2016-04-20,23169.0
2016-04-21,22793.0
2016-04-22,22907.0
2016-04-23,21588.0
2016-04-24,19879.0
2016-04-25,20754.0
2016-04-26,22287.0
2016-04-27,22404.0
2016-04-28,22485.0
2016-04-29,22381.0
2016-04-30,21366.0
2016-05-01,21208.0
2016-05-02,23566.0
2016-05-03,23055.0
2016-05-04,22948.0
2016-05-05,22134.0
2016-05-06,20335.0
2016-05-07,24552.0
2016-05-08,24581.0
2016-05-09,23848.0
2016-05-10,23031.0
2016-05-11,21946.0
2016-05-12,21341.0
2016-05-13,22066.0
2016-05-14,21372.0
2016-05-15,19411.0
2016-05-16,20002.0
2016-05-17,21353.0
2016-05-18,22081.0
2016-05-19,22182.0
2016-05-20,22116.0
2016-05-21,21455.0
2016-05-22,19982.0
2016-05-23,20673.0
2016-05-24,21917.0
2016-05-25,22301.0
2016-05-26,22702.0
2016-05-27,22662.0
2016-05-28,21970.0
2016-05-29,19895.0
2016-05-30,20591.0
2016-05-31,22228.0
2016-06-01,20215.0
2016-06-02,22959.0
2016-06-03,21506.0
2016-06-04,23044.0
2016-06-05,22314.0
2016-06-06,21056.0
2016-06-07,24741.0
2016-06-08,23112.0
2016-06-09,25635.0
2016-06-10,23031.0
2016-06-11,19688.0
2016-06-12,21874.0
2016-06-13,21920.0
2016-06-14,24151.0
2016-06-15,24265.0
2016-06-16,23370.0
2016-06-17,23073.0
2016-06-18,22256.0
2016-06-19,20501.0
2016-06-20,21500.0
2016-06-21,23219.0
2016-06-22,23880.0
2016-06-23,23811.0
2016-06-24,23576.0
2016-06-25,22961.0
2016-06-26,21342.0
2016-06-27,22215.0
2016-06-28,24186.0
2016-06-29,24445.0
2016-06-30,24541.0
2016-07-01,20694.0
2016-07-02,21152.0
2016-07-03,22557.0
2016-07-04,22969.0
2016-07-05,21596.0
2016-07-06,22867.0
2016-07-07,24805.0
2016-07-08,21695.0
2016-07-09,26371.0
2016-07-10,22710.0
2016-07-11,20464.0
2016-07-12,21797.0
2016-07-13,25303.0
2016-07-14,24636.0
2016-07-15,24358.0
2016-07-16,23218.0
2016-07-17,21486.0
2016-07-18,22828.0
2016-07-19,24711.0
2016-07-20,25418.0
2016-07-21,25396.0
2016-07-22,25344.0
2016-07-23,23892.0
2016-07-24,21978.0
2016-07-25,22765.0
2016-07-26,24789.0
2016-07-27,25320.0
2016-07-28,25312.0
2016-07-29,25396.0
2016-07-30,24468.0
2016-07-31,22571.0
2016-08-01,22889.0
2016-08-02,22054.0
2016-08-03,24322.0
2016-08-04,23052.0
2016-08-05,19570.0
2016-08-06,23442.0
2016-08-07,24667.0
2016-08-08,22107.0
2016-08-09,25766.0
2016-08-10,21910.0
2016-08-11,22619.0
2016-08-12,21701.0
2016-08-13,22465.0
2016-08-14,21086.0
2016-08-15,21068.0
2016-08-16,21941.0
2016-08-17,22804.0
2016-08-18,23313.0
2016-08-19,23515.0
2016-08-20,23525.0
2016-08-21,21873.0
2016-08-22,22362.0
2016-08-23,23954.0
2016-08-24,24162.0
2016-08-25,23840.0
2016-08-26,24019.0
2016-08-27,23456.0
2016-08-28,22505.0
2016-08-29,23052.0
2016-08-30,24599.0
2016-08-31,24483.0
2016-09-01,22412.0
2016-09-02,23547.0
2016-09-03,24075.0
2016-09-04,22408.0
2016-09-05,20687.0
2016-09-06,23897.0
2016-09-07,24201.0
2016-09-08,23300.0
2016-09-09,25109.0
2016-09-10,20110.0
2016-09-11,23167.0
2016-09-12,21033.0
2016-09-13,24709.0
2016-09-14,23544.0
2016-09-15,22903.0
2016-09-16,22958.0
2016-09-17,22261.0
2016-09-18,20504.0
2016-09-19,21153.0
2016-09-20,22995.0
2016-09-21,23052.0
2016-09-22,23091.0
2016-09-23,23122.0
2016-09-24,22099.0
2016-09-25,20462.0
2016-09-26,21211.0
2016-09-27,22810.0
2016-09-28,23316.0
2016-09-29,22836.0
2016-09-30,22820.0
2016-10-01,20774.0
2016-10-02,23372.0
2016-10-03,24277.0
2016-10-04,20477.0
2016-10-05,21841.0
2016-10-06,23954.0
2016-10-07,22681.0
2016-10-08,23090.0
2016-10-09,24117.0
2016-10-10,20953.0
2016-10-11,22904.0
2016-10-12,21471.0
2016-10-13,20834.0
2016-10-14,21506.0
2016-10-15,21074.0
2016-10-16,19598.0
2016-10-17,20830.0
2016-10-18,22295.0
2016-10-19,22299.0
2016-10-20,22131.0
2016-10-21,22194.0
2016-10-22,21647.0
2016-10-23,20016.0
2016-10-24,20745.0
2016-10-25,22188.0
2016-10-26,22305.0
2016-10-27,22063.0
2016-10-28,22308.0
2016-10-29,21420.0
2016-10-30,19363.0
2016-10-31,19626.0
2016-11-01,21384.0
2016-11-02,23558.0
2016-11-03,24121.0
2016-11-04,21260.0
2016-11-05,22034.0
2016-11-06,22765.0
2016-11-07,23767.0
2016-11-08,22870.0
2016-11-09,22432.0
2016-11-10,22045.0
2016-11-11,23285.0
2016-11-12,20824.0
2016-11-13,20520.0
2016-11-14,21113.0
2016-11-15,23071.0
2016-11-16,22887.0
2016-11-17,23092.0
2016-11-18,23162.0
2016-11-19,22356.0
2016-11-20,20699.0
2016-11-21,21697.0
2016-11-22,23164.0
2016-11-23,23112.0
2016-11-24,23098.0
2016-11-25,23383.0
2016-11-26,22779.0
2016-11-27,20837.0
2016-11-28,21658.0
2016-11-29,23185.0
2016-11-30,23251.0
2016-12-01,23333.0
2016-12-02,23696.0
2016-12-03,23345.0
2016-12-04,23178.0
2016-12-05,21954.0
2016-12-06,20850.0
2016-12-07,25444.0
2016-12-08,22967.0
2016-12-09,23137.0
2016-12-10,21439.0
2016-12-11,22246.0
2016-12-12,21803.0
2016-12-13,23524.0
2016-12-14,23665.0
2016-12-15,23728.0
2016-12-16,23701.0
2016-12-17,22861.0
2016-12-18,21213.0
2016-12-19,22479.0
2016-12-20,23605.0
2016-12-21,23615.0
2016-12-22,23374.0
2016-12-23,22500.0
2016-12-24,20773.0
2016-12-25,18512.0
2016-12-26,18574.0
2016-12-27,20122.0
2016-12-28,20807.0
2016-12-29,21127.0
2016-12-30,21119.0
2016-12-31,20732.0
2017-01-01,19628.0
2017-01-02,23657.0
2017-01-03,23467.0
2017-01-04,22292.0
2017-01-05,19306.0
2017-01-06,23243.0
2017-01-07,23085.0
2017-01-08,24809.0
2017-01-09,23539.0
2017-01-10,20651.0
2017-01-11,21562.0
2017-01-12,24816.0
2017-01-13,23704.0
2017-01-14,23872.0
2017-01-15,22347.0
2017-01-16,22863.0
2017-01-17,24733.0
2017-01-18,25424.0
2017-01-19,25649.0
2017-01-20,26095.0
2017-01-21,24438.0
2017-01-22,22580.0
2017-01-23,23349.0
2017-01-24,24922.0
2017-01-25,24948.0
2017-01-26,25271.0
2017-01-27,24997.0
2017-01-28,24242.0
2017-01-29,22224.0
2017-01-30,22813.0
2017-01-31,24065.0
2017-02-01,19749.0
2017-02-02,23845.0
2017-02-03,23641.0
2017-02-04,20954.0
2017-02-05,20031.0
2017-02-06,23946.0
2017-02-07,21112.0
2017-02-08,24779.0
2017-02-09,22863.0
2017-02-10,21458.0
2017-02-11,21147.0
2017-02-12,24513.0
2017-02-13,22362.0
2017-02-14,23847.0
2017-02-15,23554.0
2017-02-16,23600.0
2017-02-17,23932.0
2017-02-18,23122.0
2017-02-19,21252.0
2017-02-20,21771.0
2017-02-21,23380.0
2017-02-22,23665.0
2017-02-23,23460.0
2017-02-24,23693.0
2017-02-25,22893.0
2017-02-26,21063.0
2017-02-27,21831.0
2017-02-28,23088.0
2017-03-01,22559.0
2017-03-02,23711.0
2017-03-03,23536.0
2017-03-04,21195.0
2017-03-05,22247.0
2017-03-06,23236.0
2017-03-07,22322.0
2017-03-08,24997.0
2017-03-09,21052.0
2017-03-10,23158.0
2017-03-11,22592.0
2017-03-12,22770.0
2017-03-13,21040.0
2017-03-14,23055.0
2017-03-15,22757.0
2017-03-16,22906.0
2017-03-17,23030.0
2017-03-18,21757.0
2017-03-19,19923.0
2017-03-20,20808.0
2017-03-21,22467.0
2017-03-22,23079.0
2017-03-23,23598.0
2017-03-24,23854.0
2017-03-25,23111.0
2017-03-26,21575.0
2017-03-27,21849.0
2017-03-28,23429.0
2017-03-29,23309.0
2017-03-30,22900.0
2017-03-31,23034.0
2017-04-01,23194.0
2017-04-02,22839.0
2017-04-03,23010.0
2017-04-04,22791.0
2017-04-05,22833.0
2017-04-06,20892.0
2017-04-07,24528.0
2017-04-08,25614.0
2017-04-09,22188.0
2017-04-10,23301.0
2017-04-11,21795.0
2017-04-12,23616.0
2017-04-13,20865.0
2017-04-14,19310.0
2017-04-15,19062.0
2017-04-16,18797.0
2017-04-17,19096.0
2017-04-18,20841.0
2017-04-19,22628.0
2017-04-20,22766.0
2017-04-21,22666.0
2017-04-22,22124.0
2017-04-23,20200.0
2017-04-24,20590.0
2017-04-25,22352.0
2017-04-26,22754.0
2017-04-27,23001.0
2017-04-28,23009.0
2017-04-29,21921.0
2017-04-30,20100.0
2017-05-01,23152.0
2017-05-02,21337.0
2017-05-03,21248.0
2017-05-04,22693.0
2017-05-05,23003.0
2017-05-06,21262.0
2017-05-07,25104.0
2017-05-08,25521.0
2017-05-09,24286.0
2017-05-10,23647.0
2017-05-11,19674.0
2017-05-12,25416.0
2017-05-13,21967.0
2017-05-14,19705.0
2017-05-15,20619.0
2017-05-16,22845.0
2017-05-17,23116.0
2017-05-18,22952.0
2017-05-19,22649.0
2017-05-20,21853.0
2017-05-21,20266.0
2017-05-22,21163.0
2017-05-23,22799.0
2017-05-24,23315.0
2017-05-25,23622.0
2017-05-26,23807.0
2017-05-27,22984.0
2017-05-28,21041.0
2017-05-29,21468.0
2017-05-30,23123.0
2017-05-31,22969.0
2017-06-01,21168.0
2017-06-02,22400.0
2017-06-03,21653.0
2017-06-04,22535.0
2017-06-05,22054.0
2017-06-06,23163.0
2017-06-07,25121.0
2017-06-08,23673.0
2017-06-09,24432.0
2017-06-10,23811.0
2017-06-11,21000.0
2017-06-12,25009.0
2017-06-13,25324.0
2017-06-14,25719.0
2017-06-15,26037.0
2017-06-16,26144.0
2017-06-17,25596.0
2017-06-18,23972.0
2017-06-19,24970.0
2017-06-20,26705.0
2017-06-21,26754.0
2017-06-22,26739.0
2017-06-23,26646.0
2017-06-24,25022.0
2017-06-25,23675.0
2017-06-26,24191.0
2017-06-27,25495.0
2017-06-28,25166.0
2017-06-29,24405.0
2017-06-30,23858.0
2017-07-01,21337.0
2017-07-02,23621.0
2017-07-03,22939.0
2017-07-04,22582.0
2017-07-05,20019.0
2017-07-06,23609.0
2017-07-07,24958.0
2017-07-08,23630.0
2017-07-09,24639.0
2017-07-10,22660.0
2017-07-11,22977.0
2017-07-12,23813.0
2017-07-13,26675.0
2017-07-14,27022.0
2017-07-15,25705.0
2017-07-16,23486.0
2017-07-17,24489.0
2017-07-18,26518.0
2017-07-19,26611.0
2017-07-20,25620.0
2017-07-21,25506.0
2017-07-22,24204.0
2017-07-23,22433.0
2017-07-24,23082.0
2017-07-25,24147.0
2017-07-26,24603.0
2017-07-27,25239.0
2017-07-28,25885.0
2017-07-29,25123.0
2017-07-30,23533.0
2017-07-31,23570.0
2017-08-01,21533.0
2017-08-02,23671.0
2017-08-03,23101.0
2017-08-04,22009.0
2017-08-05,20748.0
2017-08-06,23947.0
2017-08-07,23624.0
2017-08-08,24833.0
2017-08-09,24547.0
2017-08-10,20489.0
2017-08-11,22940.0
2017-08-12,23278.0
2017-08-13,21120.0
2017-08-14,21457.0
2017-08-15,22317.0
2017-08-16,22665.0
2017-08-17,23748.0
2017-08-18,24231.0
2017-08-19,23898.0
2017-08-20,22403.0
2017-08-21,23055.0
2017-08-22,24633.0
2017-08-23,24659.0
2017-08-24,24828.0
2017-08-25,24544.0
2017-08-26,24264.0
2017-08-27,22668.0
2017-08-28,22885.0
2017-08-29,23997.0
2017-08-30,23536.0
2017-08-31,23449.0
2017-09-01,22607.0
2017-09-02,23975.0
2017-09-03,22783.0
2017-09-04,20128.0
2017-09-05,22688.0
2017-09-06,24473.0
2017-09-07,21819.0
2017-09-08,23914.0
2017-09-09,23384.0
2017-09-10,21379.0
2017-09-11,23191.0
2017-09-12,22574.0
2017-09-13,23984.0
2017-09-14,24230.0
2017-09-15,23723.0
2017-09-16,22252.0
2017-09-17,20569.0
2017-09-18,21503.0
2017-09-19,23097.0
2017-09-20,23489.0
2017-09-21,23331.0
2017-09-22,23476.0
2017-09-23,22668.0
2017-09-24,20808.0
2017-09-25,21787.0
2017-09-26,23339.0
2017-09-27,23499.0
2017-09-28,23392.0
2017-09-29,23563.0
2017-09-30,22516.0
2017-10-01,24290.0
2017-10-02,24342.0
2017-10-03,23001.0
2017-10-04,21021.0
2017-10-05,23012.0
2017-10-06,23310.0
2017-10-07,23097.0
2017-10-08,22957.0
2017-10-09,21050.0
2017-10-10,22888.0
2017-10-11,23374.0
2017-10-12,21977.0
2017-10-13,21087.0
2017-10-14,21431.0
2017-10-15,20138.0
2017-10-16,21205.0
2017-10-17,22815.0
2017-10-18,22925.0
2017-10-19,22076.0
2017-10-20,22658.0
2017-10-21,21928.0
2017-10-22,19854.0
2017-10-23,20842.0
2017-10-24,22513.0
2017-10-25,22905.0
2017-10-26,22638.0
2017-10-27,22815.0
2017-10-28,21600.0
2017-10-29,19350.0
2017-10-30,20462.0
2017-10-31,22514.0
2017-11-01,24217.0
2017-11-02,23667.0
2017-11-03,21862.0
2017-11-04,22119.0
2017-11-05,22962.0
2017-11-06,21660.0
2017-11-07,24928.0
2017-11-08,22958.0
2017-11-09,21586.0
2017-11-10,23081.0
2017-11-11,22673.0
2017-11-12,22340.0
2017-11-13,21649.0
2017-11-14,23545.0
2017-11-15,23835.0
2017-11-16,24089.0
2017-11-17,23926.0
2017-11-18,23113.0
2017-11-19,21282.0
2017-11-20,22281.0
2017-11-21,23980.0
2017-11-22,24230.0
2017-11-23,24156.0
2017-11-24,24147.0
2017-11-25,22969.0
2017-11-26,21216.0
2017-11-27,22213.0
2017-11-28,24254.0
2017-11-29,24236.0
2017-11-30,24441.0
2017-12-01,24168.0
2017-12-02,21624.0
2017-12-03,20019.0
2017-12-04,22158.0
2017-12-05,22611.0
2017-12-06,23047.0
2017-12-07,25767.0
2017-12-08,22477.0
2017-12-09,23557.0
2017-12-10,22207.0
2017-12-11,20924.0
2017-12-12,24276.0
2017-12-13,24766.0
2017-12-14,24756.0
2017-12-15,24507.0
2017-12-16,23423.0
2017-12-17,21989.0
2017-12-18,23131.0
2017-12-19,24708.0
2017-12-20,24818.0
2017-12-21,24741.0
2017-12-22,24220.0
2017-12-23,22347.0
2017-12-24,20647.0
2017-12-25,19311.0
2017-12-26,19402.0
2017-12-27,21171.0
2017-12-28,21484.0
2017-12-29,21214.0
2017-12-30,20647.0
2017-12-31,19555.0
2018-01-01,18871.0
2018-01-02,24537.0
2018-01-03,24987.0
2018-01-04,20276.0
2018-01-05,20264.0
2018-01-06,22345.0
2018-01-07,21903.0
2018-01-08,24715.0
2018-01-09,23901.0
2018-01-10,21547.0
2018-01-11,22221.0
2018-01-12,23176.0
2018-01-13,24452.0
2018-01-14,22367.0
2018-01-15,23467.0
2018-01-16,24865.0
2018-01-17,24989.0
2018-01-18,24778.0
2018-01-19,24656.0
2018-01-20,23565.0
2018-01-21,21541.0
2018-01-22,22575.0
2018-01-23,24215.0
2018-01-24,23995.0
2018-01-25,24066.0
2018-01-26,24621.0
2018-01-27,24110.0
2018-01-28,22300.0
2018-01-29,22754.0
2018-01-30,24351.0
2018-01-31,24572.0
2018-02-01,19192.0
2018-02-02,25106.0
2018-02-03,24925.0
2018-02-04,20313.0
2018-02-05,20075.0
2018-02-06,21702.0
2018-02-07,22532.0
2018-02-08,25263.0
2018-02-09,22275.0
2018-02-10,23249.0
2018-02-11,21143.0
2018-02-12,21175.0
2018-02-13,25297.0
2018-02-14,25442.0
2018-02-15,25050.0
2018-02-16,24857.0
2018-02-17,23367.0
2018-02-18,22026.0
2018-02-19,22926.0
2018-02-20,24715.0
2018-02-21,24458.0
2018-02-22,24877.0
2018-02-23,25122.0
2018-02-24,24426.0
2018-02-25,22447.0
2018-02-26,23157.0
2018-02-27,25087.0
2018-02-28,25296.0
2018-03-01,22406.0
2018-03-02,24644.0
2018-03-03,23650.0
2018-03-04,21750.0
2018-03-05,22827.0
2018-03-06,19659.0
2018-03-07,24529.0
2018-03-08,26106.0
2018-03-09,23235.0
